neptune_x,neptune_y,neptune_z
626.1707487424535,124.76642758087185,-16.971212100665415
626.1573477430526,124.83265922536604,-16.97225976283015
626.1439397759817,124.89888947965122,-16.97330723612715
626.130524841383,124.96511834298768,-16.974354520544548
626.1171029393983,125.03134581463574,-16.97540161607045
626.1036740701694,125.09757189385576,-16.976448522692973
626.0902382338385,125.16379657990812,-16.97749524040025
626.0767954305478,125.23001987205319,-16.978541769180392
626.0633456604397,125.29624176955134,-16.97958810902153
626.0498889236562,125.36246227166298,-16.9806342599118
626.03642522034,125.42868137764854,-16.98168022183932
626.0229545506335,125.49489908676841,-16.982725994792226
626.0094769146792,125.56111539828306,-16.983771578758656
625.9959923126199,125.62733031145292,-16.984816973726744
625.9825007445983,125.69354382553843,-16.985862179684634
625.9690022107573,125.7597559398001,-16.98690719662046
625.9554967112396,125.8259666534984,-16.987952024522368
625.9419842461881,125.89217596589381,-16.9889966633785
625.9284648157461,125.95838387624687,-16.990041113177007
625.9149384200565,126.02459038381808,-16.991085373906035
625.9014050592626,126.090795487868,-16.99212944555374
625.887864733508,126.15699918765712,-16.993173328108266
625.8743174429355,126.22320148244606,-16.994217021557784
625.860763187689,126.28940237149537,-16.995260525890437
625.8472019679118,126.35560185406563,-16.99630384109439
625.8336337837476,126.4217999294174,-16.99734696715781
625.8200586353402,126.48799659681137,-16.998389904068855
625.8064765228329,126.5541918555081,-16.999432651815695
625.79288744637,126.6203857047682,-17.000475210386497
625.7792914060954,126.68657814385236,-17.00151757976943
625.7656884021528,126.75276917202123,-17.002559759952668
625.7520784346867,126.81895878853547,-17.003601750924386
625.7384615038409,126.88514699265576,-17.00464355267276
625.7248376097598,126.95133378364278,-17.00568516518597
625.7112067525878,127.01751916075727,-17.006726588452196
625.6975689324694,127.08370312325992,-17.00776782245962
625.6839241495488,127.14988567041146,-17.008808867196432
625.6702724039707,127.21606680147264,-17.009849722650813
625.6566136958797,127.28224651570422,-17.01089038881096
625.6429480254204,127.34842481236696,-17.011930865665057
625.629275392738,127.41460169072164,-17.012971153201303
625.615595797977,127.48077715002907,-17.014011251407894
625.6019092412826,127.54695118955003,-17.01505116027303
625.5882157227995,127.61312380854534,-17.016090879784905
625.5745152426733,127.67929500627584,-17.017130409931724
625.5608078010489,127.74546478200234,-17.01816975070169
625.5470933980715,127.81163313498573,-17.019208902083015
625.5333720338867,127.87780006448686,-17.020247864063904
625.5196437086399,127.9439655697666,-17.021286636632567
625.5059084224765,128.01012965008584,-17.02232521977722
625.4921661755421,128.0762923047055,-17.023363613486072
625.4784169679825,128.1424535328865,-17.024401817747343
625.4646607999433,128.20861333388976,-17.02543983254926
625.4508976715705,128.2747717069762,-17.026477657880033
625.4371275830099,128.34092865140676,-17.02751529372789
625.4233505344075,128.4070841664425,-17.02855274008106
625.4095665259094,128.4732382513443,-17.02958999692777
625.395775557662,128.53939090537318,-17.030627064256244
625.3819776298111,128.60554212779013,-17.031663942054717
625.3681727425031,128.67169191785618,-17.032700630311428
625.3543608958846,128.73784027483237,-17.033737129014607
625.3405420901021,128.8039871979797,-17.034773438152495
625.326716325302,128.87013268655923,-17.035809557713332
625.3128836016309,128.93627673983207,-17.036845487685362
625.2990439192355,129.00241935705924,-17.03788122805683
625.2851972782628,129.06856053750184,-17.03891677881598
625.2713436788596,129.13470028042101,-17.039952139951062
625.2574831211726,129.20083858507783,-17.04098731145033
625.2436156053491,129.26697545073344,-17.042022293302036
625.2297411315361,129.33311087664896,-17.043057085494436
625.2158596998809,129.39924486208554,-17.044091688015783
625.2019713105304,129.46537740630436,-17.04512610085434
625.1880759636325,129.5315085085666,-17.046160323998368
625.1741736593343,129.59763816813344,-17.047194357436137
625.1602643977833,129.6637663842661,-17.0482282011559
625.1463481791271,129.72989315622573,-17.049261855145936
625.1324250035135,129.79601848327363,-17.050295319394515
625.1184948710901,129.862142364671,-17.051328593889902
625.1045577820048,129.9282647996791,-17.05236167862038
625.0906137364054,129.9943857875592,-17.05339457357422
625.07666273444,130.06050532757257,-17.054427278739702
625.0627047762565,130.1266234189805,-17.055459794105108
625.0487398620033,130.19274006104425,-17.056492119658717
625.0347679918284,130.2588552530252,-17.05752425538882
625.0207891658802,130.32496899418462,-17.0585562012837
625.006803384307,130.39108128378388,-17.05958795733165
624.9928106472572,130.45719212108432,-17.06061952352096
624.9788109548796,130.52330150534732,-17.06165089983992
624.9648043073223,130.5894094358342,-17.06268208627683
624.9507907047347,130.65551591180642,-17.063713082819984
624.9367701472651,130.72162093252535,-17.06474388945769
624.9227426350625,130.7877244972524,-17.065774506178244
624.9087081682757,130.85382660524903,-17.06680493296995
624.8946667470537,130.91992725577663,-17.067835169821116
624.8806183715459,130.98602644809665,-17.06886521672005
624.8665630419011,131.0521241814706,-17.069895073655058
624.8525007582688,131.1182204551599,-17.070924740614462
624.8384315207983,131.1843152684261,-17.07195421758657
624.8243553296387,131.25040862053066,-17.0729835045597
624.81027218494,131.3165005107351,-17.074012601522174
624.7961820868513,131.38259093830095,-17.075041508462306
624.7820850355223,131.44867990248977,-17.07607022536843
624.7679810311031,131.5147674025631,-17.07709875222886
624.7538700737431,131.58085343778245,-17.07812708903193
624.7397521635924,131.6469380074095,-17.07915523576597
624.7256273008009,131.71302111070574,-17.080183192419312
624.7114954855185,131.7791027469329,-17.081210958980286
624.6973567178954,131.84518291535247,-17.08223853543723
624.683210998082,131.91126161522612,-17.08326592177848
624.6690583262283,131.97733884581552,-17.084293117992384
624.6548987024847,132.0434146063823,-17.085320124067277
624.6407321270019,132.10948889618814,-17.086346939991504
624.62655859993,132.17556171449468,-17.087373565753413
624.6123781214199,132.24163306056366,-17.088400001341352
624.5981906916221,132.30770293365677,-17.089426246743674
624.5839963106873,132.3737713330357,-17.090452301948726
624.5697949787666,132.43983825796224,-17.09147816694487
624.5555866960107,132.5059037076981,-17.09250384172046
624.5413714625705,132.57196768150504,-17.093529326263855
624.5271492785974,132.6380301786448,-17.09455462056342
624.5129201442422,132.70409119837922,-17.09557972460751
624.4986840596563,132.77015073997006,-17.0966046383845
624.4844410249907,132.83620880267912,-17.097629361882756
624.4701910403973,132.90226538576826,-17.09865389509064
624.455934106027,132.96832048849927,-17.09967823799653
624.4416702220318,133.03437411013405,-17.1007023905888
624.427399388563,133.1004262499344,-17.101726352855827
624.4131216057725,133.16647690716223,-17.102750124785988
624.398836873812,133.23252608107944,-17.103773706367665
624.3845451928333,133.29857377094788,-17.104797097589238
624.3702465629885,133.36461997602947,-17.10582029843909
624.3559409844294,133.43066469558622,-17.106843308905614
624.3416284573083,133.49670792887994,-17.107866128977193
624.3273089817769,133.56274967517265,-17.10888875864222
624.3129825579881,133.62878993372632,-17.109911197889087
624.2986491860938,133.69482870380293,-17.110933446706195
624.2843088662466,133.76086598466443,-17.111955505081934
624.2699615985988,133.82690177557288,-17.112977373004703
624.2556073833031,133.89293607579026,-17.113999050462912
624.2412462205122,133.95896888457858,-17.115020537444956
624.2268781103785,134.02500020119993,-17.116041833939246
624.2125030530551,134.09103002491634,-17.11706293993419
624.1981210486947,134.15705835498986,-17.118083855418195
624.1837320974504,134.2230851906826,-17.119104580379673
624.1693361994752,134.28911053125668,-17.120125114807042
624.1549333549223,134.35513437597416,-17.121145458688712
624.1405235639446,134.4211567240972,-17.12216561201311
624.1261068266956,134.48717757488785,-17.123185574768648
624.1116831433285,134.55319692760835,-17.124205346943754
624.097252513997,134.61921478152084,-17.12522492852685
624.0828149388543,134.68523113588748,-17.126244319506366
624.0683704180541,134.75124598997044,-17.12726351987073
624.0539189517502,134.81725934303196,-17.128282529608374
624.0394605400962,134.88327119433427,-17.12930134870773
624.0249951832459,134.94928154313953,-17.13031997715723
624.0105228813534,135.01529038870999,-17.131338414945315
623.9960436345722,135.08129773030797,-17.132356662060428
623.9815574430569,135.14730356719568,-17.133374718491005
623.9670643069613,135.21330789863538,-17.1343925842255
623.9525642264399,135.2793107238894,-17.135410259252343
623.9380572016468,135.3453120422201,-17.136427743559995
623.9235432327362,135.41131185288967,-17.1374450371369
623.9090223198629,135.47731015516052,-17.138462139971512
623.8944944631813,135.54330694829503,-17.139479052052287
623.879959662846,135.6093022315555,-17.14049577336768
623.8654179190116,135.67529600420428,-17.14151230390615
623.8508692318329,135.74128826550384,-17.142528643656156
623.8363136014649,135.8072790147165,-17.143544792606164
623.8217510280625,135.87326825110472,-17.14456075074464
623.8071815117804,135.9392559739309,-17.145576518060043
623.7926050527741,136.0052421824575,-17.146592094540853
623.7780216511984,136.07122687594693,-17.147607480175534
623.7634313072087,136.13721005366173,-17.148622674952566
623.7488340209604,136.20319171486432,-17.14963767886042
623.7342297926089,136.2691718588172,-17.150652491887573
623.7196186223094,136.33515048478287,-17.15166711402251
623.7050005102179,136.40112759202387,-17.152681545253706
623.6903754564895,136.46710317980273,-17.153695785569653
623.6757434612803,136.53307724738198,-17.154709834958833
623.6611045247461,136.5990497940242,-17.15572369340973
623.6464586470423,136.66502081899196,-17.156737360910842
623.6318058283256,136.73099032154778,-17.15775083745066
623.6171460687513,136.79695830095434,-17.15876412301768
623.6024793684758,136.86292475647423,-17.159777217600393
623.5878057276553,136.92888968737006,-17.1607901211873
623.5731251464464,136.9948530929045,-17.16180283376691
623.5584376250047,137.06081497234013,-17.162815355327716
623.5437431634872,137.1267753249397,-17.163827685858227
623.5290417620502,137.19273414996584,-17.16483982534695
623.5143334208503,137.2586914466813,-17.165851773782396
623.499618140044,137.3246472143487,-17.166863531153076
623.4848959197885,137.3906014522308,-17.16787509744751
623.4701667602401,137.45655415959035,-17.1688864726542
623.4554306615557,137.52250533569008,-17.169897656761677
623.4406876238927,137.58845497979274,-17.170908649758456
623.4259376474076,137.65440309116113,-17.17191945163306
623.4111807322581,137.72034966905798,-17.17293006237401
623.3964168786011,137.78629471274618,-17.17394048196984
623.3816460865938,137.85223822148848,-17.17495071040907
623.3668683563938,137.9181801945477,-17.175960747680236
623.3520836881581,137.9841206311867,-17.176970593771873
623.3372920820448,138.05005953066834,-17.17798024867251
623.322493538211,138.11599689225548,-17.17898971237069
623.3076880568148,138.181932715211,-17.179998984854947
623.2928756380135,138.2478669987978,-17.181008066113826
623.2780562819653,138.3137997422788,-17.18201695613587
623.263229988828,138.37973094491687,-17.183025654909624
623.2483967587596,138.445660605975,-17.184034162423636
623.233556591918,138.51158872471612,-17.185042478666457
623.2187094884615,138.5775153004032,-17.186050603626633
623.2038554485483,138.6434403322992,-17.187058537292728
623.1889944723368,138.70936381966712,-17.188066279653295
623.1741265599852,138.77528576176994,-17.189073830696888
623.1592517116521,138.84120615787074,-17.19008119041207
623.144369927496,138.90712500723245,-17.191088358787404
623.1294812076754,138.9730423091182,-17.192095335811455
623.114585552349,139.038958062791,-17.19310212147279
623.0996829616759,139.10487226751397,-17.194108715759977
623.0847734358146,139.17078492255015,-17.19511511866159
623.0698569749239,139.23669602716265,-17.1961213301662
623.0549335791633,139.30260558061457,-17.19712735026238
623.0400032486915,139.36851358216907,-17.19813317893871
623.0250659836678,139.43442003108925,-17.19913881618377
623.0101217842514,139.50032492663829,-17.200144261986143
622.9951706506017,139.56622826807936,-17.201149516334404
622.980212582878,139.6321300546756,-17.202154579217154
622.9652475812399,139.69803028569024,-17.203159450622966
622.9502756458467,139.76392896038652,-17.20416413054044
622.9352967768582,139.8298260780276,-17.205168618958165
622.9203109744343,139.8957216378767,-17.206172915864737
622.9053182387344,139.96161563919716,-17.20717702124875
622.8903185699186,140.02750808125217,-17.208180935098806
622.8753119681469,140.09339896330502,-17.2091846574035
622.8602984335791,140.159288284619,-17.21018818815144
622.8452779663755,140.22517604445747,-17.21119152733123
622.8302505666962,140.29106224208368,-17.212194674931478
622.8152162347016,140.35694687676101,-17.21319763094079
622.8001749705518,140.42282994775275,-17.214200395347778
622.7851267744073,140.48871145432233,-17.21520296814106
622.7700716464286,140.55459139573307,-17.21620534930924
622.7550095867764,140.62046977124834,-17.217207538840952
622.7399405956111,140.68634658013158,-17.218209536724807
622.7248646730935,140.75222182164623,-17.219211342949425
622.7097818193846,140.81809549505564,-17.22021295750343
622.6946920346453,140.88396759962336,-17.221214380375457
622.6795953190361,140.94983813461275,-17.222215611554127
622.6644916727186,141.01570709928734,-17.22321665102807
622.6493810958536,141.0815744929106,-17.224217498785922
622.6342635886023,141.147440314746,-17.22521815481632
622.619139151126,141.2133045640571,-17.22621861910789
622.6040077835861,141.2791672401074,-17.22721889164928
622.5888694861442,141.34502834216045,-17.22821897242913
622.5737242589614,141.4108878694798,-17.22921886143608
622.5585721021996,141.476745821329,-17.23021855865878
622.5434130160205,141.54260219697167,-17.23121806408587
622.5282470005857,141.60845699567136,-17.232217377706007
622.5130740560569,141.6743102166917,-17.23321649950784
622.4978941825964,141.74016185929636,-17.23421542948002
622.4827073803657,141.80601192274892,-17.235214167611208
622.4675136495272,141.87186040631303,-17.236212713890055
622.4523129902428,141.9377073092524,-17.237211068305225
622.437105402675,142.00355263083068,-17.23820923084538
622.4218908869859,142.0693963703116,-17.239207201499184
622.4066694433378,142.13523852695883,-17.240204980255307
622.3914410718933,142.20107910003608,-17.241202567102416
622.3762057728147,142.2669180888071,-17.24219996202918
622.360963546265,142.33275549253565,-17.243197165024267
622.3457143924064,142.3985913104855,-17.244194176076356
622.3304583114021,142.46442554192043,-17.24519099517413
622.3151953034146,142.53025818610422,-17.24618762230626
622.2999253686069,142.59608924230068,-17.247184057461432
622.2846485071422,142.66191870977363,-17.248180300628324
622.2693647191834,142.7277465877869,-17.24917635179563
622.2540740048936,142.79357287560435,-17.250172210952027
622.2387763644361,142.85939757248985,-17.251167878086214
622.2234717979742,142.92522067770727,-17.25216335318688
622.2081603056713,142.99104219052046,-17.253158636242713
622.1928418876906,143.0568621101934,-17.254153727242418
622.1775165441961,143.12268043598996,-17.255148626174687
622.1621842753513,143.1884971671741,-17.256143333028223
622.1468450813196,143.25431230300973,-17.25713784779173
622.131498962265,143.3201258427608,-17.258132170453905
622.1161459183513,143.38593778569137,-17.259126301003466
622.1007859497423,143.45174813106536,-17.26012023942911
622.0854190566024,143.5175568781468,-17.261113985719557
622.0700452390953,143.58336402619972,-17.262107539863518
622.0546644973854,143.6491695744881,-17.263100901849704
622.0392768316367,143.714973522276,-17.264094071666836
622.0238822420135,143.78077586882756,-17.26508704930363
622.0084807286805,143.84657661340674,-17.266079834748812
621.9930722918022,143.91237575527768,-17.2670724279911
621.9776569315426,143.97817329370454,-17.268064829019227
621.9622346480668,144.04396922795135,-17.269057037821913
621.9468054415395,144.1097635572823,-17.27004905438789
621.9313693121252,144.1755562809615,-17.271040878705897
621.9159262599891,144.2413473982531,-17.272032510764657
621.9004762852959,144.3071369084213,-17.273023950552915
621.8850193882108,144.37292481073032,-17.274015198059406
621.8695555688988,144.4387111044443,-17.27500625327287
621.8540848275251,144.50449578882748,-17.27599711618205
621.8386071642548,144.5702788631441,-17.276987786775695
621.8231225792534,144.63606032665842,-17.27797826504254
621.8076310726864,144.70184017863465,-17.27896855097135
621.7921326447189,144.76761841833712,-17.279958644550863
621.7766272955168,144.83339504503007,-17.28094854576984
621.7611150252458,144.8991700579778,-17.281938254617028
621.7455958340712,144.9649434564447,-17.282927771081194
621.730069722159,145.03071523969498,-17.283917095151093
621.7145366896754,145.0964854069931,-17.284906226815483
621.698996736786,145.16225395760338,-17.285895166063135
621.6834498636566,145.2280208907902,-17.28688391288281
621.6678960704539,145.2937862058179,-17.287872467263277
621.6523353573438,145.35954990195094,-17.288860829193304
621.6367677244924,145.42531197845372,-17.289848998661665
621.6211931720662,145.49107243459065,-17.290836975657136
621.6056117002317,145.55683126962623,-17.291824760168492
621.5900233091553,145.62258848282485,-17.292812352184512
621.5744279990034,145.68834407345105,-17.293799751693975
621.5588257699429,145.75409804076926,-17.294786958685666
621.5432166221406,145.81985038404403,-17.295773973148368
621.5276005557628,145.88560110253985,-17.29676079507087
621.5119775709769,145.9513501955213,-17.297747424441955
621.4963476679496,146.01709766225287,-17.29873386125042
621.4807108468482,146.08284350199912,-17.299720105485058
621.4650671078394,146.14858771402464,-17.300706157134666
621.4494164510907,146.21433029759405,-17.301692016188035
621.4337588767693,146.28007125197192,-17.30267768263397
621.4180943850424,146.3458105764229,-17.303663156461273
621.4024229760777,146.4115482702116,-17.30464843765874
621.3867446500425,146.47728433260266,-17.305633526215185
621.3710594071043,146.54301876286078,-17.306618422119417
621.355367247431,146.6087515602506,-17.30760312536024
621.33966817119,146.6744827240368,-17.308587635926468
621.3239621785496,146.74021225348415,-17.30957195380692
621.3082492696773,146.80594014785734,-17.31055607899041
621.2925294447411,146.87166640642107,-17.311540011465752
621.2768027039092,146.93739102844012,-17.31252375122177
621.2610690473496,147.00311401317927,-17.31350729824729
621.2453284752304,147.0688353599033,-17.314490652531138
621.2295809877203,147.13455506787696,-17.315473814062134
621.2138265849871,147.2002731363651,-17.316456782829103
621.1980652671995,147.26598956463252,-17.31743955882089
621.182297034526,147.3317043519441,-17.318422142026325
621.1665218871351,147.39741749756465,-17.319404532434234
621.1507398251957,147.4631290007591,-17.320386730033466
621.1349508488762,147.5288388607922,-17.321368734812854
621.1191549583456,147.594547076929,-17.32235054676124
621.1033521537728,147.66025364843432,-17.32333216586747
621.0875424353266,147.72595857457313,-17.324313592120387
621.0717258031763,147.79166185461034,-17.325294825508845
621.0559022574907,147.85736348781094,-17.326275866021692
621.0400717984393,147.9230634734399,-17.327256713647778
621.0242344261914,147.9887618107622,-17.32823736837596
621.008390140916,148.0544584990428,-17.329217830195088
620.992538942783,148.12015353754674,-17.330198099094027
620.9766808319616,148.1858469255391,-17.331178175061638
620.9608158086214,148.25153866228487,-17.332158058086783
620.9449438729322,148.3172287470491,-17.333137748158325
620.9290650250636,148.38291717909695,-17.33411724526513
620.9131792651855,148.44860395769342,-17.335096549396074
620.8972865934678,148.5142890821037,-17.336075660540022
620.8813870100805,148.57997255159282,-17.337054578685848
620.8654805151936,148.64565436542597,-17.33803330382243
620.849567108977,148.71133452286827,-17.339011835938646
620.8336467916013,148.77701302318494,-17.339990175023374
620.8177195632367,148.84268986564106,-17.340968321065496
620.8017854240533,148.90836504950195,-17.341946274053896
620.7858443742218,148.97403857403273,-17.34292403397746
620.7698964139126,149.03971043849873,-17.343901600825074
620.7539415432964,149.10538064216504,-17.344878974585633
620.7379797625435,149.17104918429703,-17.34585615524803
620.7220110718252,149.23671606415994,-17.346833142801152
620.7060354713121,149.30238128101902,-17.347809937233905
620.690052961175,149.36804483413965,-17.34878653853518
620.6740635415848,149.43370672278706,-17.349762946693883
620.6580672127128,149.49936694622662,-17.350739161698915
620.6420639747299,149.5650255037237,-17.35171518353918
620.6260538278076,149.63068239454358,-17.352691012203586
620.6100367721168,149.69633761795174,-17.35366664768104
620.5940128078292,149.76199117321352,-17.35464208996046
620.5779819351162,149.8276430595943,-17.355617339030754
620.5619441541493,149.89329327635957,-17.35659239488084
620.5458994650999,149.9589418227747,-17.357567257499632
620.5298478681398,150.0245886981052,-17.358541926876057
620.5137893634407,150.0902339016165,-17.35951640299903
620.4977239511744,150.15587743257407,-17.36049068585748
620.481651631513,150.22151929024344,-17.36146477544033
620.4655724046285,150.2871594738901,-17.36243867173651
620.4494862706925,150.35279798277958,-17.36341237473495
620.4333932298778,150.41843481617747,-17.364385884424582
620.417293282356,150.48406997334925,-17.36535920079434
620.4011864282999,150.54970345356054,-17.366332323833163
620.3850726678813,150.61533525607692,-17.367305253529988
620.3689520012733,150.68096538016403,-17.368277989873754
620.352824428648,150.7465938250874,-17.36925053285341
620.3366899501781,150.81222059011273,-17.3702228824579
620.3205485660363,150.87784567450566,-17.371195038676166
620.3044002763953,150.9434690775319,-17.372167001497164
620.2882450814279,151.00909079845698,-17.37313877090984
620.2720829813071,151.07471083654673,-17.374110346903148
620.2559139762059,151.14032919106685,-17.37508172946605
620.2397380662971,151.205945861283,-17.376052918587497
620.2235552517543,151.27156084646097,-17.377023914256455
620.2073655327504,151.33717414586653,-17.37799471646188
620.1911689094586,151.40278575876542,-17.37896532519274
620.1749653820525,151.46839568442343,-17.379935740438004
620.1587549507055,151.53400392210636,-17.380905962186635
620.1425376155911,151.59961047107998,-17.381875990427606
620.1263133768828,151.6652153306102,-17.38284582514989
620.1100822347545,151.73081849996285,-17.383815466342458
620.0938441893798,151.79641997840378,-17.38478491399429
620.0775992409325,151.86201976519888,-17.38575416809437
620.0613473895866,151.927617859614,-17.38672322863167
620.0450886355162,151.99321426091507,-17.38769209559518
620.0288229788949,152.05880896836808,-17.38866076897388
620.0125504198975,152.1244019812389,-17.389629248756766
619.9962709586974,152.18999329879347,-17.390597534932816
619.9799845954698,152.25558292029783,-17.391565627491037
619.9636913303885,152.32117084501786,-17.392533526420404
619.947391163628,152.38675707221964,-17.393501231709926
619.9310840953631,152.45234160116917,-17.3944687433486
619.9147701257681,152.5179244311325,-17.395436061325423
619.8984492550178,152.58350556137566,-17.3964031856294
619.8821214832869,152.6490849911647,-17.39737011624953
619.8657868107504,152.71466271976573,-17.398336853174822
619.8494452375828,152.7802387464448,-17.399303396394288
619.8330967639596,152.845813070468,-17.400269745896935
619.8167413900555,152.91138569110154,-17.40123590167178
619.800379116046,152.9769566076115,-17.40220186370783
619.7840099421057,153.04252581926403,-17.403167631994112
619.7676338684106,153.10809332532534,-17.40413320651964
619.7512508951356,153.17365912506156,-17.405098587273432
619.7348610224564,153.23922321773892,-17.40606377424452
619.7184642505482,153.30478560262364,-17.407028767421924
619.702060579587,153.37034627898194,-17.40799356679467
619.6856500097483,153.43590524608007,-17.40895817235179
619.6692325412077,153.50146250318434,-17.40992258408232
619.6528081741413,153.56701804956097,-17.410886801975288
619.6363769087249,153.63257188447625,-17.411850826019734
619.6199387451344,153.69812400719653,-17.41281465620469
619.6034936835458,153.76367441698807,-17.4137782925192
619.5870417241356,153.82922311311725,-17.414741734952308
619.5705828670796,153.89477009485046,-17.41570498349306
619.5541171125543,153.960315361454,-17.4166680381305
619.5376444607361,154.02585891219434,-17.417630898853673
619.5211649118012,154.09140074633783,-17.418593565651634
619.5046784659264,154.15694086315088,-17.419556038513434
619.4881851232883,154.22247926189996,-17.42051831742813
619.4716848840634,154.2880159418515,-17.42148040238478
619.4551777484284,154.35355090227196,-17.42244229337244
619.4386637165602,154.41908414242786,-17.423403990380173
619.4221427886359,154.48461566158565,-17.424365493397048
619.4056149648321,154.55014545901184,-17.42532680241212
619.3890802453262,154.615673533973,-17.426287917414463
619.3725386302951,154.68119988573562,-17.427248838393144
619.3559901199162,154.7467245135663,-17.428209565337234
619.3394347143668,154.81224741673162,-17.42917009823581
619.322872413824,154.87776859449812,-17.43013043707795
619.3063032184654,154.94328804613247,-17.431090581852725
619.2897271284685,155.00880577090126,-17.432050532549223
619.273144144011,155.07432176807112,-17.433010289156524
619.2565542652704,155.13983603690872,-17.433969851663708
619.2399574924245,155.20534857668073,-17.434929220059868
619.2233538256512,155.27085938665385,-17.43588839433409
619.2067432651282,155.33636846609474,-17.43684737447546
619.1901258110337,155.40187581427017,-17.43780616047308
619.1735014635457,155.4673814304468,-17.43876475231604
619.1568702228421,155.53288531389148,-17.439723149993437
619.1402320891013,155.59838746387092,-17.440681353494373
619.1235870625017,155.66388787965187,-17.441639362807944
619.1069351432216,155.72938656050113,-17.442597177923258
619.0902763314391,155.7948835056856,-17.443554798829418
619.0736106273332,155.86037871447198,-17.444512225515535
619.056938031082,155.9258721861272,-17.445469457970713
619.0402585428645,155.99136391991811,-17.446426496184067
619.0235721628594,156.0568539151116,-17.447383340144714
619.0068788912455,156.1223421709745,-17.448339989841767
618.9901787282015,156.1878286867738,-17.449296445264345
618.9734716739066,156.25331346177637,-17.450252706401567
618.9567577285396,156.31879649524916,-17.451208773242556
618.9400368922799,156.3842777864591,-17.45216464577644
618.9233091653067,156.44975733467322,-17.453120323992334
618.906574547799,156.5152351391585,-17.45407580787938
618.8898330399362,156.5807111991819,-17.455031097426705
618.8730846418979,156.6461855140105,-17.45598619262344
618.8563293538637,156.71165808291127,-17.456941093458717
618.8395671760128,156.7771289051513,-17.45789579992168
618.822798108525,156.84259797999766,-17.458850312001463
618.8060221515804,156.90806530671742,-17.459804629687202
618.7892393053581,156.9735308845777,-17.460758752968054
618.7724495700387,157.0389947128456,-17.461712681833156
618.7556529458018,157.10445679078825,-17.462666416271656
618.7388494328274,157.1699171176728,-17.463619956272705
618.7220390312957,157.23537569276647,-17.46457330182546
618.7052217413867,157.30083251533637,-17.46552645291906
618.688397563281,157.36628758464968,-17.46647940954268
618.6715664971589,157.4317408999737,-17.467432171685463
618.6547285432005,157.49719246057563,-17.468384739336575
618.6378837015865,157.56264226572264,-17.469337112485174
618.6210319724976,157.62809031468214,-17.470289291120434
618.6041733561141,157.69353660672124,-17.471241275231513
618.5873078526168,157.7589811411074,-17.472193064807584
618.5704354621869,157.82442391710782,-17.473144659837818
618.5535561850049,157.88986493398986,-17.474096060311382
618.536670021252,157.95530419102084,-17.475047266217455
618.5197769711089,158.02074168746816,-17.475998277545216
618.502877034757,158.08617742259915,-17.476949094283842
618.4859702123773,158.15161139568127,-17.47789971642251
618.469056504151,158.21704360598184,-17.47885014395041
618.4521359102597,158.28247405276835,-17.479800376856723
618.4352084308846,158.34790273530825,-17.48075041513064
618.4182740662072,158.41332965286892,-17.481700258761347
618.4013328164091,158.47875480471794,-17.482649907738036
618.3843846816719,158.54417819012272,-17.483599362049908
618.3674296621775,158.60959980835082,-17.484548621686148
618.3504677581075,158.67501965866975,-17.485497686635963
618.3334989696438,158.740437740347,-17.486446556888545
618.3165232969683,158.80585405265015,-17.487395232433105
618.2995407402631,158.87126859484678,-17.48834371325884
618.2825512997102,158.93668136620448,-17.48929199935496
618.2655549754918,159.00209236599085,-17.490240090710675
618.2485517677903,159.0675015934735,-17.491187987315193
618.2315416767879,159.13290904792012,-17.492135689157728
618.2145247026671,159.19831472859832,-17.493083196227488
618.1975008456101,159.26371863477578,-17.4940305085137
618.1804701057996,159.3291207657202,-17.494977626005582
618.1634324834183,159.39452112069924,-17.495924548692347
618.1463879786488,159.45991969898068,-17.49687127656323
618.1293365916739,159.5253164998322,-17.497817809607444
618.1122783226766,159.5907115225216,-17.498764147814224
618.0952131718396,159.65610476631656,-17.4997102911728
618.0781411393461,159.721496230485,-17.500656239672402
618.061062225379,159.7868859142946,-17.50160199330226
618.0439764301217,159.8522738170133,-17.502547552051613
618.0268837537571,159.91765993790884,-17.503492915909703
618.0097841964688,159.9830442762491,-17.504438084865765
617.99267775844,160.04842683130192,-17.50538305890904
617.9755644398543,160.11380760233524,-17.506327838028774
617.9584442408951,160.17918658861694,-17.507272422214218
617.9413171617462,160.24456378941494,-17.508216811454613
617.924183202591,160.30993920399715,-17.509161005739216
617.9070423636136,160.37531283163153,-17.510105005057277
617.8898946449975,160.44068467158607,-17.511048809398048
617.872740046927,160.50605472312873,-17.51199241875079
617.8555785695859,160.57142298552756,-17.51293583310476
617.8384102131582,160.63678945805052,-17.51387905244922
617.8212349778281,160.70215413996564,-17.514822076773434
617.8040528637799,160.76751703054103,-17.515764906066664
617.7868638711977,160.8328781290447,-17.51670754031818
617.7696680002662,160.89823743474486,-17.517649979517252
617.7524652511695,160.9635949469094,-17.51859222365315
617.7352556240924,161.02895066480664,-17.519534272715145
617.7180391192193,161.09430458770458,-17.52047612669252
617.7008157367349,161.15965671487146,-17.52141778557455
617.6835854768241,161.22500704557538,-17.522359249350508
617.6663483396715,161.29035557908452,-17.523300518009687
617.6491043254621,161.35570231466718,-17.52424159154137
617.631853434381,161.4210472515915,-17.525182469934833
617.6145956666131,161.48639038912575,-17.526123153179373
617.5973310223435,161.55173172653812,-17.52706364126428
617.5800595017578,161.61707126309696,-17.528003934178845
617.5627811050407,161.68240899807054,-17.52894403191236
