venus_x,venus_y,venus_z
-103.12527325265245,29.914908565715596,6.361706472715921
-103.94233236572005,26.9826000168876,6.368624078584336
-104.67665947582758,24.028806675041753,6.370472684958059
-105.32769713148716,21.055885597569393,6.367252465162528
-105.8949556139191,18.066207748855984,6.358967691993284
-106.37801325519742,15.062156001935724,6.345626728654632
-106.77651669516638,12.0461231348846,6.3272420160928355
-107.09018107718249,9.02050982396671,6.303830056754648
-107.31879018280871,5.987722635534747,6.275411394805944
-107.46219650565958,2.9501720186686673,6.242010592849188
-107.52032126466653,-0.08972969948313829,6.203656205182236
-107.49315435710147,-3.1295703137184576,6.160380747644645
-107.38075425176407,-6.166939734235128,6.11222066410123
-107.18324782280429,-9.199431971635489,6.0592162896160024
-106.90083012471514,-12.224647111623032,6.001411810372916
-106.53376410909318,-15.240193277565528,5.938855220402974
