merc_x,merc_y,merc_z
-19.64474759790382,-66.8737975945323,-3.661814151709604
-16.421440123587594,-67.74533076204507,-4.028706052276481
-13.150310186490803,-68.41961723970243,-4.383866804337358
-9.840859722575914,-68.89457326446104,-4.726254476725495
-6.50266242414498,-69.16833331340882,-5.054838389505559
-3.145388149137454,-69.23924937587132,-5.368596815330584
0.2211719508415498,-69.10589374373384,-5.666514902356326
3.5870796271948957,-68.76706545113323,-5.947582833414422
6.942223108664854,-68.22180054993991,-6.210794241535429
10.276290124470284,-67.46938646582858,-6.455144908352029
13.57874047555662,-66.50938074160776,-6.67963177955162
16.83877829315512,-65.34163454009041,-6.883252340568253
20.045324177762524,-63.96632134816959,-7.065004406319128
23.186987482496164,-62.38397139659859,-7.223886391241498
26.252039096150632,-60.595512385447435,-7.358898140434799
29.228385197558044,-58.602317181765,-7.469042419635199
32.10354259926873,-56.4062592310388,-7.553327181314741
34.864616481257684,-54.00977649359958,-7.610768746639684
37.498281541348206,-51.4159447751897,-7.640396068498625
39.990767866117736,-48.62856135889292,-7.641256269331506
42.32785316247424,-45.65223985140112,-7.61242167882422
44.49486339401942,-42.49251711352481,-7.5529986300682355
46.47668434480751,-39.15597303051766,-7.462138307335695
48.25778719051739,-35.65036366262011,-7.339049972171746
49.822271792566376,-31.984767962154205,-7.183016923870903
51.153932134697044,-28.169747702795743,-6.9934155708017
52.23634907054872,-24.21751948149714,-6.769737993592411
53.05301630037724,-20.1421365570148,-6.5116183603575255
53.58750617151651,-15.959676808599449,-6.218863495226284
53.82368238647911,-11.688431163653686,-5.891487788222558
53.7459668398251,-7.349084399347478,-5.529752447438761
53.3396673647942,-2.9648772535924746,-5.134208811411959
52.59137186421717,1.4382646606351959,-4.705745038547824
51.489411784177484,5.831653388427144,-4.245634953626249
50.0243937975312,10.183834577352227,-3.75558715269669
48.189792574633266,14.460681924500381,-3.23779166264048
45.982589458509466,18.62561695388642,-2.6949605704036044
43.403931863980205,22.639980253648773,-2.1303581768309234
40.45977690502659,26.46357598813586,-1.547815544586818
37.16147139654261,30.05540247297365,-0.9517240053563064
33.52621097560836,33.37456720965939,-0.34700250512866027
29.57731623844408,36.381365271132445,0.2609651845979406
25.344266254413434,39.03847690069409,0.8664252538940928
20.86244178407862,41.31221677111646,1.4633794929126336
16.17255267637714,43.17374798546347,2.0457370208269623
11.319754624010104,44.60016347365254,2.6074836754978827
6.3524955161874646,45.57533993310951,3.1428576217926087
1.3211648743305875,46.09048649640991,3.6465180786181786
-3.72335536938993,46.144340172757495,4.1136942324096815
-8.731129410913532,45.74299782983681,4.540303470662889
-13.654490863687494,44.89941305020582,4.923031658481779
-18.449165314355135,43.6326185505152,5.259372575445131
-23.07513542233081,41.96675582859165,5.547627982647427
-27.497224121369477,39.930001211960146,5.786873364551202
-31.685401402767358,37.55347256351666,5.976896733251002
-35.61484351131064,34.870186849897834,6.11811887677124
-39.26578820752382,31.914119831651046,6.211503244540152
-42.623236152785836,28.719399266719865,6.258462627082965
-45.67654797902328,25.31964518238897,6.26076828408813
-48.41898136946723,21.74745664233083,6.22046554024574
-50.847204657495844,18.03403454985136,6.139798343151176
-52.96081481295829,14.208924110503082,6.021144001620307
-54.761879456246106,10.299857904626785,5.866958349479338
-56.25451542636977,6.332680220839963,5.679730902818128
-57.44451072415381,2.3313345481439227,5.461949157209396
-58.3389923679386,-1.6821017639131428,5.21607095099479
-58.94613968684274,-5.687349195206664,4.944503746434156
-59.27494061279056,-9.665835119264393,4.649589704164246
-59.334987380405366,-13.600588953922603,4.333595509646495
-59.13630748648044,-17.476130084722623,3.9987060246942607
-58.689225616041135,-21.278353543934067,3.647020963091045
-58.0042523667228,-24.99441704149243,3.280553914057
-57.09199589012779,-28.612631845625682,2.901233153407714
-55.96309294137588,-32.122359161358546,2.510903785848503
-54.62815623387967,-35.51391301283736,2.111330851555648
-53.09773540147722,-38.77847016107794,1.7042031061180745
-51.38228925378952,-41.907987247309144,1.2911372460143649
-49.49216736172097,-44.89512511385381,0.8736824034702187
-47.43759932335447,-47.73318009502748,0.45332477631506707
-45.22869033511959,-50.416021970242625,0.031492291844524026
-42.87542193051432,-52.93803821497397,-0.39044076990742826
-40.38765695168686,-55.294084160560196,-0.8111492474415306
-37.775147991333064,-57.47943867192999,-1.2293527016206225
-35.04754868731392,-59.48976496646528,-1.6438111779178486
-32.21442737371566,-61.321076222353966,-2.0533211438776386
-29.285282693061404,-62.969705657332234,-2.4567116119771852
-26.269560857981517,-64.43228079612834,-2.852840453464561
-23.176674319413877,-65.70570168546674,-3.2405909057548627
-20.016021654498935,-66.7871228580584,-3.6188682742984444
-16.79700853253881,-67.67393889093752,-3.98659682927859
-13.52906965312703,-68.36377344850591,-4.342716897894757
-10.221691577905903,-68.85447174666733,-4.68618215423916
-6.884436397126205,-69.1440964216274,-5.015957110821937
-3.5269661847074167,-69.2309268355871,-5.331014818626985
-0.1590682009508457,-69.11346190205947,-5.6303347862069275
3.2093191997568056,-68.79042656633511,-5.912901132806542
6.5680800085351265,-68.26078213218582,-6.177700995927204
9.906893419527156,-67.52374068467877,-6.423723220231244
13.21520620436529,-66.578783921364,-6.649957362387652
16.482204742848907,-65.42568677034562,-6.855393055564498
19.696786903519648,-64.06454624388161,-7.039019787995322
22.847534039380466,-62.49581604986192,-7.199827162631267
25.92268345636057,-60.72034755995786,-7.336805719605544
28.910101829729722,-58.73943781084627,-7.448948420361932
31.797260191830922,-56.55488529106721,-7.535252912108434
34.571211299463904,-54.16905433669026,-7.594724713990446
37.218570418148325,-51.58494901796497,-7.626381492193723
39.72550084123734,-48.80629743774322,-7.629258620096821
42.07770580282484,-45.83764736835831,-7.602416251358024
44.26042885286129,-42.684474109868994,-7.544948167815933
46.25846524799639,-39.35330133629298,-7.4559926990927945
48.056187476745265,-35.851835477564414,-7.33474604475198
49.63758868166262,-32.189113824698474,-7.1804783595173625
50.9863484543083,-28.375665995491865,-6.992552982526657
52.08592623664634,-24.42368759929032,-6.770449195837299
52.91968831959527,-20.347223824030063,-6.513788875707716
53.47107510994949,-16.16235916356487,-6.222367339594794
53.723815824202475,-11.887407537310114,-5.8961885758497035
53.662197893352975,-7.543094573183466,-5.535504851861972
53.27139789680514,-3.1527208138627807,-5.140860407608452
52.53787949207499,1.2577088763941995,-4.71313853299624
51.449861222446934,5.659408206041826,-4.253610781503044
49.997852898711066,10.020806882245603,-3.76398638391653
48.175253142442735,14.307647909694504,-3.2464591114379946
45.97899248432404,18.48321177269849,-2.7037479493556855
43.41019628429372,22.508693679886914,-2.13912708146897
40.474830332946915,26.343755529211613,-1.5564400085101244
37.18428062233887,29.94726494953919,-0.9600923407706431
33.555809483920214,33.27821907371321,-0.3550181542398464
29.612825709014572,36.296830908428966,0.25338400367281244
25.384909155489613,38.96573296314012,0.8593472117652197
20.90754283951899,41.25122941099904,1.4568630714812325
16.22152819029247,43.12450897854426,2.0398344584091364
11.372090238456023,44.56272088357002,2.6022455257454298
6.407714677439159,45.54981935861026,3.138337393521245
1.3787917325192656,46.077100064763094,3.642776382485263
-3.6638340384048247,46.143382112289025,4.1108019177204955
-8.670298594864438,45.754827332312075,4.538343382118168
-13.593034057576379,44.924426825224806,4.9220988462308295
-18.38788096412857,43.671216649441654,5.259573007542362
-23.0149419911382,42.019304800575235,5.549075993465504
-27.439154215782455,39.996798458955794,5.789688195773498
-31.630586587530097,37.63471504317838,5.9811985747012155
-35.56449217299548,34.965946268719726,6.124024799203705
-39.22115909065191,32.02432540883426,6.219123353824938
-42.585610069414045,28.843828210496486,6.267896681183456
-45.64719981203704,25.45792030701691,6.27210292090222
-48.39915398126918,21.89905009618461,6.233772180232017
-50.83808578601933,18.198276401767874,6.1551317637403296
-52.96351755790193,14.385014503393545,6.0385415332853345
-54.777426568374636,10.486881574454738,5.8864396147863385
-56.28382732346577,6.52962234203025,5.70129800652464
-57.488396963142996,2.5370970609602295,5.485587233542154
-58.39814618895591,-1.4686839922338388,5.241748979825744
-59.02113519337499,-5.467492844049546,4.972175560016546
-59.36623214483859,-9.44079383759225,4.679195118001529
-59.44291065965036,-13.371639922288491,4.3650615232999685
-59.26108215171182,-17.24456180913117,4.031948049860982
-58.83095881476791,-21.045454902404604,3.68194404654031
-58.16294311884624,-24.761467553226364,3.3170539317660825
-57.26753998788744,-28.380893098601906,2.9391979594626316
-56.15528819421044,-31.893067313167002,2.5502143054746385
-54.836707906240534,-35.28827226832289,2.1518621121811505
-53.32226172563719,-38.557647126196336,1.7458252038384805
-51.6223269284288,-41.69310605934647,1.3337162474068756
-49.74717697095116,-44.68726325217703,0.9170811845726456
-47.70697063040012,-47.53336478258345,0.4974038018882653
-45.51174742070497,-50.225227083205624,0.07611033890558684
-43.171428158677145,-52.7571816256259,-0.34542593975597935
-40.69581975579829,-55.12402544623949,-0.76588026206936
-38.09462348102168,-57.3209771304272,-1.1839719938839992
-35.377446083187884,-59.343637885405556,-1.5984604377152885
-32.5538132816055,-61.18795735680294,-2.0081408019331217
-29.633185233263255,-62.850203876060434,-2.4118403506969934
-26.624973667912684,-64.32693886268083,-2.8084147404094315
-23.538560450400773,-65.61499514544523,-3.1967445454853833
-20.383317385262682,-66.71145900888732,-3.575731974578018
-17.16862712345623,-67.613655814923,-3.944297777848662
-13.903905066623963,-68.31913909428138,-4.301378346268328
-10.59862219146177,-68.82568304823617,-4.6459230051907285
-7.262328736386873,-69.1312784482488,-4.976891506487161
-3.9046787051515803,-69.23413196979855,-5.293251726367983
-0.5354551474467663,-69.13266904728644,-5.593977579655822
2.8354038253376417,-68.82554038990737,-5.878047165779493
6.197778340740433,-68.31163235426908,-6.144441167215047
9.541339452275176,-67.5900814287535,-6.392141527635007
12.855521311537425,-66.66029314755917,-6.620130444794868
16.129492964588803,-65.52196581928447,-6.827389722376388
19.352129966745416,-64.17511952584309,-7.0129005358403855
22.511986082154124,-62.620130922119856,-7.175643680067393
25.59726542786313,-60.857774444235154,-7.314600381454823
28.595795541010304,-58.88927061299095,-7.428753774479137
31.495001997675843,-56.7163421963545,-7.51709116279948
34.28188539921784,-54.34127906654714,-7.578607208017898
36.94300177378791,-51.76701264726018,-7.612308215381132
39.464447725253336,-48.997200885795856,-7.617217715018748
41.831852007447395,-46.03632469097797,-7.592383569517694
44.03037561691177,-42.88979673323142,-7.536886873092325
46.0447229892816,-39.564083385036845,-7.449852943081536
47.85916745752212,-36.0668403573752,-7.330464738883014
49.45759478321981,-32.40706222132662,-7.177979073390134
50.82356929466525,-28.59524544428298,-6.991746002539706
51.94042793253177,-24.64356375755883,-6.771231782534895
52.7914082687535,-20.56605353764995,-6.516045761754641
53.35981724901245,-16.378805352770872,-6.2259715121039925
53.62924789465931,-12.100155828234687,-5.901002385814202
53.58385131362561,-7.750871464853139,-5.541381488261092
53.20867087757688,-3.3543129909295994,-5.147645762682526
52.49004402521586,1.06343469705951,-4.720673466408527
51.416074496872966,5.473485764218965,-4.261733763009234
49.977173522449434,9.844152342062081,-3.7725364558051666
48.16666225414585,14.141044706308303,-3.2552790638701223
45.98141940421953,18.327299926309852,-2.7126875466161215
43.42254778925985,22.363965217417935,-2.148046121045769
40.49602198114003,26.210557493632415,-1.5652109475623712
37.213267880911204,29.82581103571561,-0.9686021989804893
33.59161585572182,33.168610172349304,-0.36316941280958254
29.65456477016464,36.19908379338934,0.2456737276263917
25.43179756402351,38.87981513630485,0.852146822722145
20.95890206262483,41.177096928175956,1.450230931842871
16.276773922340833,43.062143187240245,2.033822365203258
11.430710096697576,44.51215967223185,2.5969033140670885
6.46923648012425,45.51117891957639,3.133717628372353
1.44274612169669,46.050584314007196,3.63893856021751
-3.597952005293837,46.12927859669173,4.107815657175956
-8.603064192474365,45.753490344750276,4.536290233791011
-13.525120008648308,44.93625014248442,4.921072552519307
-18.320074264728653,43.69659947965364,5.259678263269949
-22.94814936603282,42.05861500523251,5.550425939955335
-27.374396637490594,40.05033691337178,5.792401004130377
-31.568984478754754,37.70268427940736,5.985393523977636
-35.507243639038414,35.0484255407674,6.129818239765752
-39.16951378906467,32.121253263209745,6.226624883788016
-42.54084120226197,28.95499271230784,6.277205776361616
-45.610576348897546,25.582956363188245,6.283306166168484
-48.37191471774775,22.03744286243495,6.246941166790472
-50.82141631845458,18.34936953731094,6.170321650477446
-52.958530780953666,14.548021997856566,6.055790223603006
-54.7851469159712,10.660901958035806,5.905767471907099
-56.30517868670912,6.713654249718181,5.722708016965992
-57.52419402571149,2.730055312888719,5.50906552636278
-58.44908880667294,-1.2679524389193777,5.267265614607717
-59.087805392074394,-5.26019353918763,4.999685506240272
-59.44909330209823,-9.228170393326954,4.708639360134462
-59.54230845645098,-13.154960671665368,4.396368237927012
-59.377246917803,-17.02510766394879,4.065033812514111
-58.96400893776752,-20.824508434895925,3.716715035979039
-58.31288923582873,-24.540303275397868,3.3534071080846948
-57.434289725534555,-28.16076887893894,2.977022199528959
-56.338651267216584,-31.675216849187922,2.589391484936619
-55.0364014224359,-35.07389852190737,2.19226812777187
-53.53791557983106,-38.34791662406651,1.7873309331516258
-51.853489195381485,-41.48914396143368,1.3761884458850107
-49.993319231536056,-44.49014909423556,0.9603833213186019
-47.9674931844354,-47.3441288050976,0.5413968372225103
-45.78598435568708,-50.04484706548984,0.12065344747438776
-43.458652256297256,-52.58658015140907,-0.30047469596261256
-40.995247228190294,-54.96406753452412,-0.7206633061216373
-38.40541853664632,-57.17246817274072,-1.1386316469396605
-35.69872532850836,-59.207321837543745,-1.5531383678693265
-32.88464996960435,-61.064515139712995,-1.9629775041752253
-29.972613373681106,-62.740251946590746,-2.366974653407402
-26.971992017098568,-64.23102792054095,-2.76398333400672
-23.892136401049395,-65.53360894790728,-3.1528815290445795
-20.74239077823793,-66.64501326957145,-3.532568416454002
-17.53211400548888,-67.56249716751029,-3.9019612865616247
-14.270701419026276,-68.2835441062617,-4.259992648132128
-10.96760765619693,-68.8058572739086,-4.605607525391008
-7.632370366921516,-69.12735551423265,-4.937760950546226
-4.274634770537948,-69.24617269037888,-5.255415659172102
-0.9041790190413422,-69.16066057110221,-5.5575399994745185
2.4690596742162665,-68.86939538389811,-5.843106070984329
5.8349581911086545,-68.37118823553347,-6.111088113718921
9.183180019973687,-67.66509966015478,-6.360461175436177
12.503147219721834,-66.75045861865574,-6.590200092440116
15.784011975949513,-65.62688634059477,-6.7992788286758
19.01462794361151,-64.2943254716938,-6.986670228797168
22.18352164378512,-62.75307506549783,-7.1513462537593515
25.27886427638182,-61.00383203627444,-7.292278782554077
28.288444430936035,-59.04773977006059,-7.408441081262811
31.199642329329247,-56.8864446692121,-7.498810060930995
33.99940642394219,-54.52216147865627,-7.562369469114719
36.674233409648735,-51.95774830299924,-7.598114186481389
39.210152996448095,-49.19679226361253,-7.605055829565976
41.59271914002684,-46.24370675103709,-7.582229893443524
43.80700984864619,-43.103841182915296,-7.528704703019115
45.83763818373645,-39.783604057502394,-7.443592477590111
47.668777652761555,-36.29059986639955,-7.326062848146454
49.28420585499258,-32.6337800573114,-7.175359197140695
50.66737097299268,-28.823607668095967,-6.990818211081196
51.80148647908148,-24.872234426438016,-6.7718930399537935
52.66966019871091,-20.793687955223398,-6.51818043403318
53.25506456181857,-16.60406516701378,-6.229452164654348
53.541155356563536,-12.321725900102967,-5.905690913892624
53.51194640126947,-7.967478290069606,-5.547130618327853
53.15234703082969,-3.564744273649953,-5.15430095132503
52.44856784908715,0.8603099470867175,-4.728075204104005
51.38859747168641,5.278697502025554,-4.269720261132296
49.9627486012091,9.65861129507315,-3.7809466559674525
48.16426542100117,13.965527148607825,-3.2639558594691893
45.98997582315213,18.162437036857494,-2.7214810503142495
43.440961593858134,22.21023868640111,-2.1568167550281414
40.52320808479781,26.06830286962685,-1.5738320858524568
37.248183506430216,29.695229847810417,-0.9769620661728929
33.633288924563544,33.04979108190487,-0.3711719560599084
29.70211601689565,36.09203196047686,0.23810921426111803
25.48445341055698,38.784487745766576,0.8450874255969725
21.01599600409464,41.09344162110082,1.4437331368524897
16.33773543435582,42.9901352574376,2.0279361210165305
11.495041716527208,44.4518335783674,2.5916767157733354
6.536481447134068,45.46265009993656,3.1292016745217093
1.5124504168363568,46.014058468133435,3.6351913990203686
-3.5262785391694806,46.105047314992035,4.10490580071938
-8.529982929845492,45.741913871231844,4.534298371310347
-13.451290853124675,44.93772974801492,4.92009180116195
-18.246272561139655,43.711543078932124,5.259812911752102
-22.87527137188084,42.08740010669862,5.551788923824292
-27.30345402459097,40.09327476887031,5.795110471896325
-31.501089512799815,37.759988365694205,5.9895689013251445
-35.443587399169765,35.12018649405639,6.135576181978896
-39.11134003863785,32.207421331654096,6.2340754430403615
-42.48941839207707,29.055367863475137,6.286449022763627
-45.56716985301588,25.697185481651214,6.294429409123325
-48.33776089822652,22.165023023795648,6.260016840316068
-50.79769949295349,18.48965612662093,6.185405860401765
-52.946363695862885,14.700240403092568,6.072921908280431
-54.78555494419242,10.824161656061207,5.924968100038898
-56.319087684564394,6.886964260884983,5.743981732982466
-57.55242159195686,2.9123401899179435,5.532399651741458
-58.492338573638975,-1.077836730729499,5.292631418762062
-59.14666392679599,-5.0634443177814825,5.027039170143416
-59.52402918670213,-9.026023848406158,4.737923067327644
-59.63367313723219,-12.948678539811795,4.427511339405099
-59.485276949643875,-16.81596508866803,4.097954023177986
-59.0888292962123,-20.61378303855896,3.75131963034375
-58.45451741725918,-24.329265419196936,3.3895940914954537
-57.59264040265848,-27.950673052634567,3.0146814382326763
-56.51354131022371,-31.467294110934784,2.6284057840747774
-55.227555134560056,-34.8693498966185,2.2325142508552975
-53.74497002930069,-38.147907363972244,1.8286805600275458
-52.07599955393361,-41.29479857261296,1.4185090687905173
-50.23076405317859,-44.30254703632168,1.0035390804980224
-48.219279577474616,-47.16430077686949,0.5852492989146851
-46.051453016747644,-49.87377179576397,0.16506232797351017
-43.73708234770082,-52.42518162191386,-0.25565085590010606
-41.28586109014088,-54.81321256883599,-0.6755665119287986
-38.70738623365531,-57.0329643326038,-1.0934038612116443
-36.01116903578283,-59.0799155748113,-1.507920956905929
-33.206648210063044,-60.94989015864485,-1.9179107154190878
-30.30320512014206,-62.639027737280784,-2.3221971192406516
-27.310180677241444,-64.14375842983745,-2.7196315975444523
-24.236893705191555,-65.460781359358,-3.1090895877622895
-21.092660591935157,-66.58704686872748,-3.4894672796974175
-17.886816090607468,-67.51974227342116,-3.8596785432049106
-14.628735168331998,-68.25628105426468,-4.218652040871057
-11.327855827744003,-68.79429543893721,-4.565328528381096
-7.9937028456539245,-69.13163236793106,-4.898658347324227
-4.635912385570006,-69.26635288940102,-5.217599118037067
-1.264257446077144,-69.19673507819485,-5.521113643758591
2.1113258949408493,-68.92128062781904,-5.808168041922662
5.48071149015202,-68.43872532064645,-6.077730123944061
8.833555455400576,-67.74805364178867,-6.328768051489412
12.159267922884796,-66.84851786613507,-6.560249305128267
15.446984353947402,-65.73966201636777,-6.771140010627895
18.685536606480976,-64.42135116232642,-6.960404679216881
21.86342402567229,-62.893806608590786,-7.127006431155901
24.96878492216027,-61.15764759670287,-7.2699077872015
27.98936892334801,-59.213940229415726,-7.388072130325393
30.9125108371885,-57.06425440397932,-7.480465960646217
33.72510685981804,-54.71072961545955,-7.546062090193786
36.41359419644524,-52.15615055303043,-7.5838439510227325
38.96393545722744,-49.40403345283177,-7.592811220329402
41.36160954526454,-46.45872417732873,-7.5719869993451
43.59161118092655,-43.32550894522946,-7.520426818206552
45.63846171285136,-40.01073851378196,-7.437229775442351
47.48623445539405,-36.52196638487492,-7.321552155957051
49.11859846360017,-32.868101226896606,-7.172623901963333
50.51888539867202,-29.059573124604736,-6.9897683319958785
51.67018492279802,-25.108512427617175,-6.772425506455366
52.555474842661944,-21.028938793598932,-6.5201796137425285
53.15779291413751,-16.83695643880939,-6.232790685237378
53.460457701379866,-12.55094954415699,-5.910230822768261
53.4473459716899,-8.191769166420787,-5.552724917962345
53.10323355926145,-3.7828998631371293,-5.160795535890175
52.41420513679438,0.6494093727484895,-4.735311203165393
51.36813553218314,5.076069157118232,-4.277536766201548
49.95524074234348,9.465151802415614,-3.7891837653423273
48.16869031332607,13.781997565659484,-3.272457926484424
46.00526414328835,17.989452625751095,-2.730099963102891
43.46602623926311,22.048265103216348,-2.1654150186928818
40.5569762740169,25.917660257356353,-1.582285430950279
37.289628395127245,29.556105832869147,-0.9851612843109452
33.681457817173104,32.922262864751,-0.379023679084998
29.75615200203256,35.9760965934755,0.23068300833044536
25.543607454922384,38.680098433197486,0.8381512748753113
21.079627304129883,41.00054667648429,1.437341252834827
16.405299130230578,42.90871548912821,2.0221365770233355
11.566064751121123,44.38193360928988,2.5865162272065416
6.610529097510529,45.40439962151048,3.1247304118673855
1.5890874637367591,45.96768066412833,3.631467243636307
-3.4475272381781026,46.07085345205805,4.101997524020244
-8.449667716490056,45.72028497593859,4.532287376892919
-13.370064455449544,44.92908797356495,4.919072281236445
-18.164906630433098,43.71631648906608,5.259890487548241
-22.79466142146438,42.105985017406226,5.553078021423347
-27.22461333449041,40.12599952352843,5.797730802041712
-31.425133725450966,37.80708165123417,5.9936414555539015
-35.37171222155976,35.18175227500171,6.141219136525748
-39.04479469027451,32.283421415753025,6.241400295647727
-42.42947728719335,29.145612187899644,6.295557198110483
-45.51510460955891,25.801329515659745,6.3054094756249075
-48.29481425418944,22.282571245922902,6.27294239828197
-50.765062185340334,18.619970326623186,6.2003340963464835
-52.92515488700834,14.842551530260188,6.089892764646796
-54.77680639938922,10.977584028673565,5.944003982249767
-56.32373162379232,7.050511114513156,5.765087663232134
-57.57128195043351,3.0849397341630684,5.555563777343302
-58.52612529586528,-0.8973253850177068,5.31782578848389
-59.195969868848714,-4.876215823048888,5.054220701729588
-59.589329194524076,-8.833312188707932,4.7670346410345354
-59.71532488988595,-12.751743692896806,4.458482964289405
-59.58352319436113,-16.616080877076815,4.1307040340937515
-59.20380114808187,-20.41222619445395,3.785755883589056
-58.586238444686735,-24.127305837486844,3.4256151355803763
-57.74103126652822,-27.74956517318598,3.052177643295089
-56.678424767790865,-31.26826934960829,2.6672604191474436
-55.40866125740186,-34.673610033349775,2.272604502644508
-53.941941517793076,-37.956618791525806,1.869878490280989
-52.28839705880672,-41.10908730988904,1.4606825098895169
-50.458071438112526,-44.12349441359446,1.046552470772098
-48.46090907593812,-46.99293970587575,0.6289644604896453
-46.30675025191485,-49.71108354426962,0.20933919085077948
-44.00533119685617,-52.27209301963947,-0.21095357927400227
-41.566288385011774,-54.67059357899585,-0.6305906970258319
-38.99916629605736,-56.901625930528084,-1.048291382002698
-36.313428054223166,-58.96060788200767,-1.4628131319298505
-33.5184684678666,-60.84330078712349,-1.8729477846889342
-30.62362908953176,-62.5457803049814,-2.277517747471695
-27.638214996855776,-64.06441121356316,-2.675372399362214
