earth_x,earth_y,earth_z
-134.87546356083755,-66.1865582015481,0.0058961949295497145
-133.7648199334644,-68.49641981527569,0.0059854116647344874
-132.61511685346576,-70.78628532666794,0.006072899961026253
-131.42672242596302,-73.05550346734813,0.006158636865889353
-130.2000152753569,-75.30342999769374,0.006242600003201475
-128.93538440369323,-77.52942786428463,0.006324767577340472
-127.63322904714835,-79.73286735430467,0.0064051183768714815
-126.29395853070284,-81.91312624689449,0.006483631777802472
-124.91799212107175,-84.06958996145384,0.006560287746372511
-123.50575887795848,-86.20165170289442,0.006635066841332858
-122.05769750369814,-88.30871260384485,0.00670795021567645
-120.57425619135525,-90.3901818638112,0.006778919617766601
-119.05589247133949,-92.445476885298,0.006847957391810624
-117.5030730566021,-94.47402340689582,0.0069150464776188475
-115.91627368647417,-96.47525563334248,0.006980170409584114
-114.29597896920703,-98.44861636256697,0.007043313314811483
-112.64268222327397,-100.39355710972568,0.007104459910322662
-110.95688531749067,-102.30953822824199,0.007163595499254952
-109.23909851001106,-104.19602902786112,0.00722070596597044
-107.48984028625398,-106.0525078897335,0.007275777769988378
-105.70963719581476,-107.8784623785408,0.007328797938652491
-103.89902368841437,-109.67338935167949,0.0073797540584463065
-102.05854194893811,-111.43679506551808,0.007428634264874117
-100.18874173161427,-113.16819527874488,0.007475427230833981
-98.2901801933819,-114.86711535282375,0.007520122153423339
-96.36342172649606,-116.53309034957655,0.0075627087391385225
-94.40903779041778,-118.16566512591102,0.007603177187457793
-92.42760674303418,-119.76439442571416,0.007641518172834753
-90.41971367125426,-121.32884296893106,0.007677722825175611
-88.38595022102373,-122.85858553785033,0.007711782708930652
-86.3269144268022,-124.3532070606166,0.007743689800997112
-84.24321054054415,-125.81230269199199,0.007773436467707003
-82.13544886022484,-127.23547789138769,0.007801015441258038
-80.00424555795078,-128.62234849818702,0.007826419796036124
-77.85022250769396,-129.9725408043814,0.007849642925370943
-75.67400711268729,-131.2856916245402,0.007870678519357023
-73.47623213251819,-132.5614483631349,0.007889520544455937
-71.25753550995583,-133.79946907923792,0.00790616322566382
-69.0185601975463,-134.99942254861492,0.007920601032074306
-66.75995398400869,-136.1609883232299,0.007932828666682375
-64.48236932046338,-137.28385678818037,0.007942841061251057
-62.18646314652253,-138.3677292160802,0.00795063337699409
-59.87289671627044,-139.41231781890625,0.0079562010117087
-57.54233542416027,-140.4173457973249,0.007959539613822368
-55.195448630851054,-141.3825473875139,0.007960645103598923
-52.832909489007235,-142.30766790549472,0.007959513701489831
-50.45539476908103,-143.19246378899135,0.007956141963329126
-48.06358468509592,-144.03670263683105,0.007950526821771539
-45.65816272044799,-144.8401632459039,0.00794266563308315
-43.239815453740555,-145.60263564569817,0.007932556228133512
-40.80923238466599,-146.32392113043076,0.007920196966227925
-38.36710575994835,-147.00383228879153,0.007905586790275417
-35.91413039935955,-147.64219303132327,0.007888725281723971
-33.451003521821875,-148.23883861545792,0.007869612713714402
-30.97842457160968,-148.7936156682325,0.007848250101006192
-28.4970950446634,-149.30638220670747,0.007824639245402994
-26.007718315029543,-149.77700765611053,0.007798782775637674
-23.51099946144074,-150.20537286572917,0.007770684180947854
-21.007645094050407,-150.59137012257406,0.0077403478378622265
-18.498363181337016,-150.93490316283533,0.007707779030005683
-15.983862877193157,-151.23588718115207,0.0076729839609997064
-13.464854348214645,-151.4942488377144,0.00763596976076956
-10.9420486012049,-151.70992626321564,0.007596744485762102
-8.41615731090953,-151.88286906167156,0.00755531711372232
-5.887892647995636,-152.01303831112122,0.0075116975337718985
-3.357967107289923,-152.10040656222276,0.007465896532581532
-0.8270933362890279,-152.1449578347569,0.0074179257774348835
1.7040160360451069,-152.14668761204828,0.007367797796952191
4.234648570192668,-152.10560283331455,0.007315525960182535
6.7640921866747235,-152.02172188395204,0.00726112445469271
9.291635336332437,-151.89507458376542,0.007204608264184763
11.816567170276503,-151.72570217314794,0.007145993146070221
14.338177709497087,-151.5136572972187,0.007085295609323437
16.855758014125126,-151.2590039879216,0.007022532892835584
19.368600352336237,-150.9618176440909,0.0069577229443999935
21.87599836888895,-150.62218500948757,0.006890884400383869
24.377247253289198,-150.2402041488097,0.006822036566084006
26.87164390757343,-149.8159844216804,0.0067511993967271375
29.358487113702672,-149.34964645461548,0.0066783934790583055
31.837077700560148,-148.8413221109738,0.006603640013461013
34.30671871054489,-148.29115445889215,0.006526960796566545
36.766715565753884,-147.699297737206,0.006448378204331485
39.216376233744796,-147.06591731935794,0.006367915175586369
41.6550113928716,-146.3911896752941,0.006285595196079791
44.08193459718454,-145.6753023313492,0.006201442283057364
46.49646244088611,-144.91845382812028,0.0061154809704218075
48.897914722333915,-144.1208536763278,0.0060277362945190165
51.28561460758123,-143.2827223106638,0.005938233780586275
53.65888879344562,-142.40429104162402,0.005846999429885028
56.017067670095514,-141.48580200532308,0.005754059707524128
58.359485483144354,-140.52750811128837,0.005659441530962495
60.685480495241436,-139.52967298822972,0.005563172259164591
62.99439514714825,-138.49257092778097,0.005465279682369153
65.28557621828872,-137.41648682620846,0.005365792012421945
67.55837498676095,-136.30171612408117,0.005264737873617013
69.81214738879827,-135.1485647438976,0.0051621462939878664
72.04625417766601,-133.95734902566284,0.0050580466969896605
74.26006108198081,-132.7283956604095,0.004952468893515215
76.45293896343787,-131.46204162165603,0.00484544307419113
78.62426397393156,-130.15863409479462,0.004736999801904596
80.77341771205398,-128.81853040440177,0.004627170004516446
82.8997873789553,-127.44209793946324,0.004515984967721125
85.00276593354917,-126.0297140765054,0.004403476328019181
87.0817522470461,-124.58176610062439,0.0042896760657724995
89.13615125679618,-123.09865112440446,0.004174616498316613
91.16537411942275,-121.58077600471643,0.004058330273107835
93.16883836322701,-120.02855725738718,0.00394085036088581
95.14596803984362,-118.44242096973052,0.003822210048834073
97.09619387512569,-116.82280271093033,0.0037024429337227304
99.01895341923718,-115.17014744026574,0.0035815829150181644
100.91369119593028,-113.48490941316886,0.0034596641879451706
102.77985885098344,-111.76755208510517,0.0033367212364871154
104.61691529977583,-110.01854801326613,0.0032127888263099543
106.42432687397276,-108.23837875606472,0.003087901997596352
108.20156746729549,-106.42753477042329,0.002962096057776975
109.94811868034832,-104.58651530684413,0.002835406574147338
111.66346996447474,-102.71582830225276,0.002707869366360405
113.34711876461357,-100.81599027060429,0.0025795204987873735
114.99857066112475,-98.88752619124321,0.0024503962727415707
116.61733951055427,-96.93096939500732,0.002320533218562904
118.20294758530598,-94.94686144806673,0.002189968087562692
119.75492571218726,-92.9357520334889,0.002058737843830742
121.27281340979494,-90.89819883052145,0.001926879655908157
122.75615902470645,-88.83476739158446,0.001794430888330502
124.20451986644026,-86.74603101696438,0.0016614290930466694
125.61746234114884,-84.63257062720248,0.0015279120007190864
126.99456208400613,-82.49497463317071,0.0013939175119109242
128.33540409025088,-80.33383880382874,0.0012594836881657562
129.6395828448455,-78.14976613165622,0.0011246487429847642
130.9067024507101,-75.94336669575537,0.0009894510327061747
132.13637675548932,-73.71525752261886,0.0008539290472911563
133.32822947680924,-71.46606244455933,0.0007181214010199961
134.48189432598053,-69.19641195579752,0.0005820668231019681
135.59701513010285,-66.90694306620615,0.0004458041482019696
136.67324595252452,-64.5982991527084,0.00030937230688670987
137.710251211611,-62.27112980832998,0.0001728103159929933
138.70770579777374,-59.926090688905006,3.615726892044349e-05
139.66529518871147,-57.56384335743698,-0.00010054767414913601
140.58271556281338,-55.18505512611674,-0.0002372652961036905
141.45967391067452,-52.79039889600067,-0.0003739563328221506
142.29588814467095,-50.38055299435349,-0.0005105814831630677
143.0910872065432,-47.956201009660994,-0.0006471014190187957
143.84501117293402,-45.51803162431914,-0.0007834767954334165
144.55741135882724,-43.066738445007665,-0.0009196682607826488
145.2280504188319,-40.603019830757006,-0.0010556364670140216
145.85670244625692,-38.12757871871912,-0.0011913420799456417
146.44315306991916,-35.64112244765401,-0.0013267457896219267
146.98719954862838,-33.14436257914498,-0.0014618083207247458
147.48865086329113,-30.63801471655756,-0.0015964904430384563
147.94732780657458,-28.122798321758072,-0.0017307529819674168
148.3630630700722,-25.599436529609676,-0.0018645568291046281
148.7357013289109,-23.06865596026516,-0.001997862952850257
149.0650993237395,-20.53118652927744,-0.0021306324090788883
149.3511259400385,-17.987761255550478,-0.0022628263518544678
149.59366228468883,-15.439116067154814,-0.002394406044192007
149.79260175973963,-12.885989605034043,-0.0025253328688652275
149.94785013331133,-10.329123024629935,-0.0026555683392594422
150.0593256075736,-7.769259795456094,-0.0027850741102690567
150.12695888373432,-5.207145498651734,-0.0029138119892391672
150.15069322397773,-2.6435276225490907,-0.0030417439469507916
150.13048451028857,-0.07915535628998269,-0.0031688321286492916
150.06630130009964,2.485220618471049,-0.0032950388651155457
149.9581248786992,5.048848337737528,-0.003420326683779351
149.80594930833635,7.610974767174272,-0.003544658319874417
149.60978147396045,10.170846015899468,-0.0036679967276340942
149.36964112553272,12.72770755201993,-0.0037903050915266755
149.08556091684753,15.280804419861767,-0.003911546837528684
148.75758644080082,17.829381458846477,-0.004031685644433992
148.38577626104444,20.372683523960447,-0.004150685455195918
147.97020193996465,22.909955707763494,-0.004268510488298468
147.5109480629245,25.440443563880066,-0.004385125249151833
147.00811225870908,27.96339333191436,-0.004500494541505748
146.46180521611515,30.478052163728492,-0.004614583478872678
145.87215069662534,32.98366835102056,-0.0047273574959506804
145.2392855431096,35.4794915541373,-0.004838782360033341
144.56335968449642,37.96477303205367,-0.004948824182391269
143.8445361363581,40.438765873449675,-0.00505744942960632
143.08299099735453,42.90072522881222,-0.005164624934835925
142.27891344148222,45.349908543487956,-0.0052703179089809635
141.4325057060755,47.785575791610455,-0.00537449595172655
140.543983075509,50.20698971082331,-0.005477127062421763
139.6135738605512,52.61341603771812,-0.0055781796507622956
138.64151937332133,55.00412374390455,-0.005677622547240936
137.62807389780255,57.37838527262733,-0.005775425013336492
136.57350465586705,59.735476775842784,-0.005871556751424948
135.4780917687699,62.07467835166554,-0.005965987914420271
134.34212821407044,64.39527428209364,-0.006058689115188961
133.1659197779427,66.69655327091795,-0.006149631435832992
131.9497850028369,68.97780868171975,-0.006238786436997193
130.69405513045783,71.23833877585754,-0.006326126167419566
129.39907404002508,73.47744695034199,-0.0064116231739887635
128.06519818178452,75.69444197549585,-0.006495250512577048
126.69279650573927,77.88863823229389,-0.00657698175985498
125.28225038557227,80.059355949276,-0.006656791026153814
123.83395353773294,82.20592143892665,-0.006734652969238017
122.34831193566437,84.32766733341263,-0.00681054280863094
120.8257437191504,86.42393281957106,-0.006884436339970042
119.2666790987664,88.49406387303874,-0.006956309948815073
117.67156025542167,90.53741349141266,-0.007026140623415984
116.04084123498562,92.55334192632971,-0.007093905966137646
114.37498783799366,94.54121691435155,-0.007159584203470169
112.67447750443094,96.50041390653803,-0.007223154194756501
110.93979919359586,98.43031629659095,-0.007284595439897643
109.17145325904615,100.33031564744819,-0.007343888086340142
107.36995131863397,102.19981191620714,-0.007401012935627613
105.53581611963854,104.0382136772558,-0.007455951449736837
103.66958139900767,105.84493834348883,-0.007508685757346047
101.7717917387235,107.61941238548624,-0.007559198660116546
99.8430024163101,109.36107154853129,-0.007607473639017231
97.88377925050533,111.06936106734457,-0.007653494860686587
95.89469844212196,112.74373587841086,-0.0076972471838060675
93.87634641012758,114.38366082977487,-0.0077387161654487785
91.82931962297599,115.98861088818288,-0.007777888067364622
89.75422442522691,117.55807134344633,-0.00781474986216444
87.65167685949444,119.0915380099045,-0.00784928923936936
85.52230248376831,120.58851742486277,-0.007881494611296011
83.36673618415608,122.04852704388453,-0.007911355118752796
81.18562198309799,123.47109543281422,-0.007938860636526572
78.9796128431099,124.85576245641036,-0.007964001778642737
76.74937046611362,126.202079463468,-0.007986769903384677
74.49556508841766,127.5096094683109,-0.00800715711806109
72.21887527141526,128.77792732853476,-0.00802515628351163
69.9199876880699,130.00661991888444,-0.008040761018342927
67.599596905263,131.19528630114863,-0.008053965702888249
65.25840516208113,132.34353788995762,-0.008064765482885103
62.89712214412495,133.45099861437123,-0.008073156272865782
60.51646475392445,134.5173050751452,-0.008079134759256526
58.11715687754985,135.5421066975671,-0.008082698403181428
55.69992914751013,136.52506587975353,-0.008083845442967618
53.26551870203536,137.46585813630426,-0.008082574896348591
50.81466894084184,138.36417223720912,-0.008078886562362806
48.348129277483224,139.21971034190761,-0.008072781022944984
45.86665488839313,140.03218812840282,-0.008064259644207664
43.37100645872912,140.80133491733372,-0.008053324577410875
40.861949925130205,141.52689379091325,-0.008039978759617903
38.34025621550367,142.20862170664228,-0.008024225914035368
35.80670098595985,142.84628960571203,-0.008006070550035983
33.26206435501652,143.43968251601135,-0.007985517962862579
30.70713063519733,143.98859964965777,-0.007962574233012144
28.142688062151507,144.49285449497552,-0.007937246225298825
25.56952852142474,144.9522749028459,-0.007909541587595036
22.988447273013605,145.36670316735996,-0.00787946874925002
20.400242673838484,145.73599610070664,-0.007847036919185382
17.805715898272005,146.06002510223294,-0.0078122560836673596
15.2056706568625,146.3386762216174,-0.007775137003755755
12.600912913393843,146.57185021610107,-0.007735691212429715
9.992250600425095,146.75946260172472,-0.0076939310113906985
7.380493333455136,146.90144369852487,-0.007649869467543235
4.766452123859178,146.99773866964563,-0.0076035204091542625
2.150939090745592,147.0483075543272,-0.0075548984216920545
-0.4652328281171141,147.05312529473608,-0.007504018843345964
-3.0812501661520737,147.01218175660688,-0.0074508977602284155
-5.696299218452379,146.9254817436694,-0.007395552001260811
-8.309566332732745,146.7930450058395,-0.007337999132745169
-10.920238200600528,146.6149062411562,-0.007278257452623585
-13.527502148991404,146.39111509145258,-0.007216345984427759
-16.13054643161453,146.12173613175204,-0.007152284470921008
-18.728560520251612,145.80684885338647,-0.007086093367435419
-21.320735395754156,145.44654764083668,-0.0070177938349069
-23.90626383858298,145.04094174230087,-0.00694740773261109
-26.484340718734448,144.59015523400103,-0.0068749576106032
-29.054163284897736,144.0943269782416,-0.00680046670186499
-31.6149314526883,143.55361057523965,-0.006723958914162168
-34.165848091802935,142.96817430874987,-0.0066454588216155845
-36.70611931194269,142.33820108551285,-0.006564991655989602
-39.23495474735084,141.66388836855876,-0.006482583297701061
-41.75156783981394,140.94544810440394,-0.006398260266552161
-44.255176119975424,140.1831066441815,-0.006312049712190523
-46.745001486812384,139.37710465875188,-0.006223979404299519
-49.22027048512757,138.5276970478432,-0.006134077722521727
-51.68021458091057,137.6351528432765,-0.006042373646118079
-54.12407043442355,136.6997551063336,-0.0059488967433648865
-56.55108017086907,135.72180081933092,-0.005853677160690428
-58.96049164849951,134.7016007714656,-0.005756745611552281
-61.3515587240297,133.63947943900502,-0.00565813336505587
-63.72354151521679,132.5357748598942,-0.005557872234314079
-66.07570666047381,131.3908385028595,-0.005455994564546965
-68.40732757538592,130.205035131091,-0.005352533220920022
-70.71768470600102,128.97874266058892,-0.00524752157611879
-73.00606577876923,127.71235201326415,-0.005140993497657425
-75.27176604700871,126.40626696488458,-0.005032983334919088
-77.51408853377832,125.06090398796447,-0.004923525905927016
-79.7323442710407,123.6766920896949,-0.004812656483847542
-81.92585253500273,122.25407264501867,-0.004700410783230305
-84.09394107752361,120.79349922495416,-0.004586824945997434
-86.23594635348422,119.29543742027683,-0.00447193552720308
-88.35121374401534,117.76036466066888,-0.004355779480598209
-90.43909777548522,116.188770029451,-0.004238394144053541
-92.49896233415166,114.58115407401196,-0.004119817224915952
-94.53018087638648,112.93802861205471,-0.004000086785399759
-96.53213663438498,111.25991653377979,-0.003879241228141308
-98.50422281727613,109.54735160012896,-0.0037573192820684856
-100.44584280755309,107.80087823721429,-0.0036343599887484297
-102.35641035274745,106.02105132705928,-0.003510402689366934
-104.23534975227395,104.20843599478103,-0.0033854870124514643
-106.08209603937587,102.3636073923429,-0.003259652862369529
-107.89609515810518,100.48715047900893,-0.0031329404085171457
-109.67680413527437,98.57965979863121,-0.003005390074973757
-111.42369124732161,96.64173925390254,-0.002877042530269701
-113.13623618203476,94.67400187770625,-0.0027479386768280182
-114.81393019508417,92.67706960169589,-0.002618119639636843
-116.45627626131983,90.6515730222376,-0.002487626753794749
-118.06278922079275,88.59815116384912,-0.0023565015507334567
-119.63299591946574,86.51745124027006,-0.002224785743119422
-121.16643534458309,84.41012841329913,-0.0020925212086177823
-122.66265875467286,82.27684554953508,-0.0019597499728282453
-124.12122980415896,80.1182729751585,-0.001826514191754345
-125.54172466256409,77.93508822889171,-0.001692856134150638
-126.92373212828771,75.72797581327383,-0.00155881816402814
-128.26685373694653,73.49762694438765,-0.0014244427235128234
-129.57070386426898,71.24473930017369,-0.0012897723161672614
-130.83490982353823,68.97001676746633,-0.001154849490815307
-132.05911195758205,66.67416918788561,-0.0010197168258595244
-133.24296372531185,64.35791210271704,-0.0008844169140505379
-134.38613178281625,62.02196649691094,-0.000748992347652881
-135.4882960590189,59.667058542331276,-0.0006134857039486908
-136.54914982591305,57.29391934038265,-0.00047793953102441165
-137.5683997633898,54.90328466414308,-0.0003423963337931662
-138.54576601867916,52.49589470012833,-0.0002068985602143059
-139.48098226042777,50.07249378981235,-7.148858768040418e-05
-140.37379572743913,47.633830171026496,6.379129045016408e-05
-141.2239672721062,45.18065571935884,0.0001988988781902375
-142.03127139856858,42.71372568967265,0.000333792090140245
-142.79549629563016,40.233798457861646,0.0004684289645894739
-143.5164438644754,37.74163526295751,0.0006027676765045322
-144.19392974122536,35.23799994970311,0.0007367665504049221
-144.8277833143776,32.723658711702804,0.0008703840731239266
-145.41784773717575,30.199379835259112,0.001003578906451818
-145.96397993495853,27.665933444002693,0.0011363098996576024
-146.46605060753848,25.1240912444204,0.0012685361018850215
-146.9239442266648,22.574626272383785,0.0014002167744182636
-147.33755902862555,20.01831264077811,0.0015313114028127199
-147.70680700204719,17.455925288329382,0.0016617797088861288
-148.03161387095113,14.888239729724601,0.0017915816625655439
-148.3119190731296,12.31603180711781,0.0019206774935856873
-148.5476757339031,9.740077443112057,0.0020490277030344546
-148.73885063532634,7.161152395304786,0.0021765930747415113
-148.88542418090768,4.580032012481602,0.0023033346865061655
-148.98739035591166,1.997490992540744,0.0024292139211609175
-149.04475668331358,-0.5856968577720076,0.002554192477467307
-149.05754417547737,-3.168758861240921,0.0026782323808409304
-149.025787281629,-5.75092370659596,0.0028012959939027107
-148.94953383119815,-8.331421682894698,0.002923346026853732
-148.82884497310334,-10.909484911801373,0.003044345547671189
-148.66379511105464,-13.484347577696584,0.0031642579921231937
-148.4544718349508,-16.05524615555381,0.0032830471736004316
-148.20097584844717,-18.62141963652154,0.00340067729276285
-147.90342089277166,-21.18210975115245,0.0035171129469997874
-147.56193366686696,-23.73656119022362,0.00363231913970217
-147.17665374393727,-26.284021823094527,0.003746261289345612
-146.74773348447795,-28.823742913551914,0.0038589052383834785
-146.27533794586793,-31.354979333093393,0.003970217261949202
-145.75964478860314,-33.87698977160401,0.004080164076367353
-145.20084417925128,-36.38903694538263,0.004188712847473242
-144.59913869020647,-38.89038780247739,0.004295831198741024
-143.95474319632413,-41.38031372529191,0.004401487219220603
-143.26788476851453,-43.85809073042643,0.004505649471283866
-142.5388025643747,-46.32299966572029,0.004608286998181038
-141.76774771593747,-48.774326404464716,0.0047093693314083545
-140.95498321461616,-51.21136203675682,0.004808866497888432
-140.1007837934232,-53.63340305796839,0.00490674902696514
-139.20543580654058,-56.03975155430481,0.005002987957215053
-138.26923710631897,-58.42971538543212,0.005097554843077882
-137.29249691778313,-60.802608364151794,0.0051904217613086
-136.2755357107188,-63.15775043310529,0.005281561317254192
-135.2186850694171,-65.49446783849231,0.005370946650958113
-134.12228756015108,-67.81209330078853,0.005458551443095635
-132.98669659645833,-70.10996618245088,0.005544349920743123
-131.81227630230285,-72.38743265259967,0.005628316862983956
-130.59940137318864,-74.64384584866944,0.0057104276063533015
-129.34845693529616,-76.8785660350216,0.005790658050123085
-128.05983840271244,-79.09096075851372,0.00586898466142739
-126.73395133282438,-81.28040500102229,0.005945384480227155
-125.37121127994318,-83.44628132891727,0.006019835124111475
-123.97204364722836,-85.58798003948769,0.006092314792931157
-122.53688353697696,-87.70489930432026,0.006162802273258683
-121.06617559934375,-89.79644530963327,0.006231276942667418
-119.56037387955654,-91.86203239356989,0.006297718773822148
-118.01994166368966,-93.90108318045671,0.006362108338372792
-116.44535132305784,-95.9130287120338,0.006424426810643599
-114.83708415729086,-97.89730857566452,0.006484655971111196
-113.1956302361492,-99.85337102953396,0.006542778209666429
-111.5214882401384,-101.78067312484661,0.006598776528656816
-109.8151652999799,-103.678680825034,0.006652634545708352
-108.0771768349939,-105.54686912198484,0.006704336496327236
-106.3080463904493,-107.38472214931103,0.006753867236283594
-104.50830547393358,-109.19173329266297,0.0068012122437803605
-102.67849339079532,-110.96740529710969,0.006846357621411199
-100.81915707871006,-112.71125037159901,0.006889290097911563
-98.93085094141884,-114.42279029051433,0.006929997029706946
-97.01413668168803,-116.10155649234493,0.006968466402262033
-95.06958313353746,-117.74709017548751,0.007004686831233889
-93.0977660937824,-119.35894239119727,0.007038647563431815
-91.09926815293421,-120.93667413370717,0.007070338477585769
-89.07467852550275,-122.47985642753463,0.007099750084924786
-87.02459287974241,-123.98807041199551,0.007126873529566315
-84.94961316688293,-125.46090742294535,0.007151700588717165
-82.85034744988401,-126.8979690717681,0.007174223672686677
-80.72740973175266,-128.29886732163334,0.007194435824713007
-78.58141978345964,-129.66322456104288,0.007212330720603977
-76.41300297149176,-130.99067367468788,0.007227902668194999
