saturn_x,saturn_y,saturn_z
187.17094608618478,-399.3706395425587,-0.505543772474787
187.3799132902417,-399.26705556441,-0.5156493538886259
187.5888251342337,-399.163353856762,-0.5257547832952482
187.7976815548083,-399.05953444567143,-0.5358600577132853
188.0064824886237,-398.95559735722674,-0.54596517416119
188.21522787234883,-398.85154261754786,-0.5560701296572362
188.42391764266327,-398.74737025278637,-0.5661749212195202
188.63255173625734,-398.6430802891257,-0.5762795458659606
188.8411300898321,-398.53867275278066,-0.5863840006142989
189.04965264009928,-398.43414766999786,-0.5964882824821
189.25811932378141,-398.32950506705555,-0.6065923884867529
189.46653007761182,-398.22474497026354,-0.6166963156454713
189.67488483833458,-398.11986740596353,-0.6268000609752936
189.88318354270447,-398.01487240052893,-0.6369036214930835
190.09142612748727,-397.90975998036447,-0.6470069942155313
190.29961252945935,-397.8045301719069,-0.6571101761591529
190.5077426854082,-397.6991830016246,-0.6672131643402922
190.71581653213184,-397.5937184960174,-0.67731595577512
190.9238340064393,-397.48813668161733,-0.6874185474796353
191.13179504515054,-397.38243758498794,-0.6975209364696658
191.33969958509635,-397.2766212327243,-0.7076231197608682
191.54754756311834,-397.1706876514535,-0.7177250943687292
191.75533891606923,-397.06463686783417,-0.7278268573085649
191.9630735808125,-396.95846890855677,-0.737928405595523
192.17075149422257,-396.85218380034354,-0.7480297362445817
192.378372593185,-396.7457815699484,-0.7581308462705514
192.5859368145961,-396.6392622441571,-0.768231732688075
192.7934440953633,-396.53262584978734,-0.7783323925116278
193.00089437240499,-396.4258724136883,-0.7884328227555187
193.20828758265046,-396.3190019627409,-0.7985330204338901
193.41562366304024,-396.21201452385833,-0.8086329825607196
193.62290255052577,-396.104910123985,-0.8187327061498191
193.83012418206954,-395.9976887900975,-0.8288321882148358
194.03728849464522,-395.8903505492043,-0.8389314257692536
194.24439542523731,-395.7828954283453,-0.8490304158263922
194.4514449108417,-395.67532345459273,-0.8591291553994083
194.65843688846522,-395.5676346550503,-0.8692276415012963
194.8653712951259,-395.4598290568535,-0.8793258711448885
195.07224806785277,-395.3519066871701,-0.889423841342855
195.27906714368615,-395.24386757319945,-0.899521549107706
195.48582845967752,-395.1357117421727,-0.90961899145179
195.69253195288945,-395.0274392213531,-0.9197161653872958
195.8991775603958,-394.91905003803566,-0.9298130679262528
196.10576521928152,-394.8105442195473,-0.9399096960805311
196.31229486664287,-394.7019217932468,-0.9500060468618421
196.51876643958735,-394.59318278652484,-0.9601021172817393
196.7251798752336,-394.4843272268043,-0.9701979043516185
196.9315351107116,-394.3753551415395,-0.9802934050827186
197.13783208316264,-394.2662665582171,-0.9903886164861219
197.3440707297392,-394.1570615043556,-1.0004835355727548
197.55025098760507,-394.04774000750535,-1.010578159353388
197.75637279393547,-393.9383020952488,-1.0206724848386377
197.96243608591675,-393.82874779520006,-1.0307665090389653
198.16844080074677,-393.71907713500565,-1.0408602289646782
198.3743868756346,-393.6092901423439,-1.0509536416259306
198.58027424780076,-393.499386844925,-1.0610467440327243
198.78610285447718,-393.38936727049116,-1.071139533194908
198.99187263290713,-393.27923144681677,-1.0812320061221792
199.1975835203452,-393.16897940170816,-1.091324159824084
199.40323545405758,-393.0586111630035,-1.101415991310017
199.60882837132175,-392.9481267585732,-1.1115074975892243
199.81436220942666,-392.83752621631976,-1.1215986756708005
200.01983690567272,-392.72680956417753,-1.131689522563692
200.22525239737183,-392.615976830113,-1.1417800352766965
200.4306086218473,-392.5050280421248,-1.1518702108184624
200.63590551643412,-392.39396322824354,-1.1619600461974924
200.84114301847853,-392.2827824165319,-1.1720495384221399
201.0463210653385,-392.1714856350847,-1.1821386845006132
201.25143959438336,-392.06007291202894,-1.192227481440974
201.45649854299413,-391.94854427552355,-1.202315926251138
201.66149784856333,-391.8368997537596,-1.2124040159388758
201.86643744849502,-391.72513937496046,-1.2224917475118142
202.07131728020482,-391.6132631673815,-1.2325791179774348
202.27613728112007,-391.50127115931014,-1.2426661243430754
202.48089738867958,-391.3891633790663,-1.252752763615932
202.6855975403339,-391.2769398550016,-1.2628390328030565
202.8902376735451,-391.16460061550015,-1.2729249289113589
203.0948177257869,-391.05214568897804,-1.2830104489476082
203.29933763454477,-390.9395751038838,-1.2930955899184322
203.50379733731572,-390.82688888869785,-1.3031803488303164
203.70819677160853,-390.714087071933,-1.3132647226896081
203.91253587494364,-390.6011696821342,-1.3233487085025142
204.11681458485316,-390.4881367478788,-1.333432303275101
204.321032838881,-390.374988297776,-1.343515504013298
204.52519057458264,-390.2617243604677,-1.3535983077228955
204.72928772952542,-390.1483449646276,-1.3636807114095466
204.93332424128835,-390.03485013896204,-1.3737627120787663
205.13730004746228,-389.9212399122093,-1.3838443067359332
205.34121508564974,-389.8075143131401,-1.3939254923862894
205.54506929346508,-389.6936733705574,-1.4040062660349424
205.74886260853447,-389.5797171132966,-1.414086624686863
205.95259496849576,-389.46564557022504,-1.424166565346888
206.15626631099872,-389.3514587702427,-1.4342460850197194
206.3598765737049,-389.23715674228174,-1.4443251807099262
206.56342569428773,-389.1227395153066,-1.4544038494219442
206.76691361043234,-389.0082071183141,-1.464482088160075
206.97034025983592,-388.8935595803334,-1.47455989392849
207.17370558020735,-388.77879693042587,-1.4846372637312277
207.37700950926737,-388.6639191976855,-1.4947141945721956
207.5802519847487,-388.5489264112383,-1.5047906834551708
207.78343294439597,-388.43381860024294,-1.5148667273838008
207.98655232596562,-388.3185957938902,-1.5249423233616033
208.189610067226,-388.2032580214036,-1.535017468391966
208.39260610595744,-388.08780531203865,-1.5450921594781493
208.59554037995215,-387.97223769508344,-1.5551663936232858
208.79841282701432,-387.8565551998584,-1.5652401678303802
209.00122338496004,-387.7407578557165,-1.5753134791023107
209.2039719916174,-387.6248456920429,-1.585386324441829
209.4066585848265,-387.5088187382553,-1.5954587008515615
209.60928310243924,-387.39267702380386,-1.60553060533401
209.81184548231977,-387.27642057817116,-1.6156020348915507
210.01434566234403,-387.1600494308721,-1.6256729865264372
210.21678358040003,-387.0435636114542,-1.6357434572407983
210.41915917438777,-386.92696314949734,-1.6458134440366416
210.62147238221942,-386.8102480746137,-1.6558829439158518
210.82372314181896,-386.6934184164482,-1.6659519538801917
211.02591139112258,-386.57647420467805,-1.676020470931304
211.22803706807852,-386.4594154690129,-1.68608849207071
211.4301001106469,-386.3422422391953,-1.6961560142998118
211.6321004568002,-386.2249545449996,-1.706223034619892
211.8340380445228,-386.10755241623303,-1.7162895500321151
212.0359128118112,-385.99003588273536,-1.7263555575375262
212.23772469667395,-385.8724049743788,-1.736421054137054
212.4394736371319,-385.7546597210681,-1.7464860368315094
212.64115957121788,-385.6368001527403,-1.7565505026215873
212.84278243697688,-385.51882629936534,-1.7666144485078668
213.044342172466,-385.40073819094533,-1.7766778714908107
213.2458387157546,-385.28253585751514,-1.7867407685707681
213.4472720049241,-385.16421932914216,-1.7968031367479733
213.6486419780681,-385.0457886359262,-1.8068649730225461
213.8499485732924,-384.92724380799973,-1.8169262743944954
214.05119172871508,-384.80858487552786,-1.826987037863715
214.25237138246624,-384.6898118687081,-1.8370472604299877
214.45348747268838,-384.5709248177705,-1.8471069390929853
214.65453993753607,-384.451923752978,-1.8571660708522684
214.85552871517612,-384.33280870462573,-1.8672246527072862
215.0564537437877,-384.2135797030417,-1.8772826816573795
215.25731496156212,-384.0942367785863,-1.8873401547017807
215.45811230670296,-383.9747799616528,-1.8973970688396116
215.6588457174261,-383.85520928266675,-1.9074534210698868
215.85951513195965,-383.73552477208636,-1.9175092083915142
216.06012048854402,-383.61572646040287,-1.9275644278032944
216.26066172543196,-383.49581437813947,-1.9376190763039218
216.4611387808885,-383.37578855585264,-1.9476731508919853
216.6615515931909,-383.255649024131,-1.9577266485659688
216.86190010062882,-383.13539581359606,-1.9677795663242519
217.06218424150424,-383.0150289549019,-1.9778319011651095
217.26240395413146,-382.8945484787354,-1.987883650086715
217.4625591768372,-382.7739544158157,-1.9979348100871372
217.6626498479604,-382.653246796895,-2.007985378164344
217.86267590585248,-382.5324256527581,-2.0180353513162017
218.06263728887723,-382.41149101422224,-2.0280847265404756
218.2625339354108,-382.2904429121376,-2.0381335008348294
218.4623657838417,-382.1692813773869,-2.048181671196829
218.66213277257089,-382.04800644088544,-2.0582292346239397
218.8618348400117,-381.92661813358154,-2.0682761881135296
219.06147192459,-381.80511648645603,-2.078322528662867
219.2610439647439,-381.68350153052234,-2.0883682532691235
219.46055089892414,-381.56177329682686,-2.0984133589293745
219.65999266559376,-381.4399318164484,-2.1084578426405973
219.8593692032284,-381.3179771204987,-2.1185017013996754
220.05868045031602,-381.1959092401222,-2.128544932203396
220.25792634535716,-381.0737282064961,-2.1385875320484518
220.45710682686484,-380.9514340508302,-2.14862949793144
220.65622183336455,-380.82902680436706,-2.1586708268488675
220.85527130339426,-380.7065064983821,-2.1687115157971446
221.05425517550447,-380.5838731641836,-2.1787515617725917
221.25317338825823,-380.4611268331123,-2.1887909617714363
221.45202588023113,-380.3382675365418,-2.1988297127898146
221.65081259001124,-380.21529530587867,-2.208867811823772
221.84953345619928,-380.092210172562,-2.218905255869264
222.04818841740837,-379.9690121680638,-2.228942041922155
222.24677741226435,-379.8457013238888,-2.238978166978223
222.4453003794055,-379.72227767157466,-2.249013628033156
222.64375725748278,-379.5987412426916,-2.259048422082552
222.8421479851597,-379.47509206884286,-2.2690825461219246
223.04047250111242,-379.3513301816643,-2.2791159971466985
223.23873074402965,-379.2274556128249,-2.2891487721522137
223.43692265261276,-379.10346839402604,-2.299180868133722
223.63504816557563,-378.97936855700226,-2.309212282086392
223.83310722164498,-378.85515613352084,-2.319243011005307
224.03109975956,-378.73083115538174,-2.329273051885466
224.22902571807262,-378.6063936544179,-2.3393024017217834
224.4268850359474,-378.48184366249524,-2.349331057509092
224.62467765196146,-378.3571812115122,-2.3593590162421414
224.82240350490483,-378.2324063334004,-2.369386274915599
225.02006253358002,-378.107519060124,-2.3794128305240516
225.21765467680225,-377.98251942368023,-2.3894386800620047
225.41517987339955,-377.8574074560992,-2.3994638205238834
225.61263806221262,-377.7321831894438,-2.4094882489040326
225.81002918209475,-377.6068466558099,-2.4195119621967196
226.00735317191211,-377.48139788732595,-2.429534957396131
226.20460997054354,-377.3558369161539,-2.439557231496377
226.40179951688054,-377.2301637744879,-2.44957878149149
226.59892174982747,-377.1043784945554,-2.4595996043754256
226.79597660830137,-376.97848110861673,-2.469619697142062
226.99296403123213,-376.8524716489649,-2.479639056785204
227.18988395756224,-376.7263501479262,-2.4896576802985786
227.38673632624716,-376.60011663785934,-2.49967556467584
227.583521076255,-376.4737711511564,-2.509692706910569
227.7802381465667,-376.3473137202421,-2.5197091039962705
227.97688747617596,-376.22074437757414,-2.5297247529263793
228.17346900408933,-376.09406315564325,-2.539739650694257
228.36998266932613,-375.9672700869729,-2.5497537942931934
228.56642841091863,-375.8403652041199,-2.559767180716407
228.76280616791172,-375.7133485396734,-2.5697798069570466
228.95911587936322,-375.586220126256,-2.5797916700081904
229.15535748434388,-375.4589799965228,-2.589802766862848
229.3515309219372,-375.3316281831624,-2.599813094513961
229.54763613123947,-375.2041647188958,-2.6098226499544
229.74367305136005,-375.07658963647737,-2.619831430176971
229.939641621421,-374.94890296869403,-2.6298394321744123
230.1355417805573,-374.82110474836617,-2.639846652939394
230.33137346791682,-374.6931950083468,-2.649853089464523
230.52713662266035,-374.5651737815219,-2.6598587387423387
230.72283118396155,-374.4370411008105,-2.669863597765316
230.918457091007,-374.3087969991646,-2.6798676635258647
231.11401428299624,-374.18044150956933,-2.689870933016334
231.30950269914166,-374.0519746650425,-2.6998734032290073
231.50492227866852,-373.9233964986352,-2.7098750711561057
231.70027296081517,-373.7947070434314,-2.719875933789788
231.89555468483292,-373.665906332548,-2.729875988122154
232.09076738998584,-373.5369943991348,-2.73987523114524
232.28591101555102,-373.40797127637495,-2.749873659851021
232.48098550081866,-373.2788369974843,-2.7598712712314164
232.67599078509176,-373.1495915957118,-2.7698680622782836
232.87092680768637,-373.0202351043393,-2.7798640299834223
233.0657935079315,-372.89076755668196,-2.789859171338574
233.2605908251691,-372.7611889860875,-2.799853483335423
233.45531869875424,-372.63149942593714,-2.8098469629655964
233.6499770680549,-372.5016989096448,-2.819839607220666
233.8445658724521,-372.3717874706574,-2.829831413092149
234.03908505133984,-372.24176514245517,-2.839822377571505
234.2335345441252,-372.11163195855096,-2.849812497650143
234.42791429022822,-371.98138795249105,-2.8598017703194136
234.62222422908204,-371.8510331578544,-2.869790192570619
234.81646430013285,-371.7205676082532,-2.879777761395007
235.0106344428398,-371.58999133733255,-2.889764473783772
235.2047345966751,-371.4593043787707,-2.899750326728061
235.3987647011242,-371.32850676627885,-2.909735317218966
235.59272469568538,-371.19759853360114,-2.919719442247533
235.7866145198702,-371.066579714515,-2.9297026988047548
235.98043411320305,-370.93545034283073,-2.9396850838815785
236.1741834152217,-370.8042104523917,-2.9496665944689022
236.36786236547687,-370.6728600770743,-2.959647227557575
236.56147090353232,-370.54139925078783,-2.9696269801384014
236.75500896896506,-370.40982800747497,-2.979605849202137
236.94847650136515,-370.2781463811111,-2.9895838317394934
237.14187344033573,-370.14635440570487,-2.9995609247411377
237.3351997254931,-370.01445211529784,-3.0095371251976895
237.52845529646683,-369.8824395439646,-3.0195124300997276
237.72164009289932,-369.75031672581304,-3.0294868364377865
237.91475405444646,-369.61808369498374,-3.0394603412023566
238.10779712077704,-369.4857404856505,-3.049432941383888
238.3007692315732,-369.3532871320203,-3.059404633972789
238.49367032653015,-369.22072366833294,-3.0693754159594255
238.6865003453563,-369.08805012886137,-3.079345284334125
238.87925922777328,-368.95526654791155,-3.0893142360871746
239.07194691351577,-368.8223729598227,-3.0992822682088206
239.26456334233188,-368.68936939896685,-3.109249377689275
239.4571084539827,-368.55625589974915,-3.119215561518707
239.64958218824268,-368.42303249660773,-3.129180816687252
239.84198448489937,-368.28969922401404,-3.1391451401850077
240.0343152837537,-368.1562561164723,-3.149108529002035
240.22657452461974,-368.02270320852006,-3.15907098012836
240.41876214732474,-367.8890405347275,-3.1690324905539735
240.61087809170925,-367.7552681296984,-3.178993057268833
240.80292229762722,-367.6213860280691,-3.188952677262862
240.99489470494564,-367.4873942645094,-3.1989113475259487
241.1867952535448,-367.3532928737219,-3.208869065047952
241.37862388331843,-367.2190818904425,-3.2188258268186973
241.57038053417332,-367.0847613494398,-3.228781629827979
241.76206514602973,-366.95033128551586,-3.2387364710655606
241.9536776588212,-366.8157917335055,-3.248690347521176
242.14521801249433,-366.6811427282768,-3.2586432561845298
242.33668614700937,-366.54638430473074,-3.268595194045297
242.52808200233966,-366.4115164978015,-3.2785461580931234
242.71940551847197,-366.2765393424562,-3.2884961453176307
242.91065663540633,-366.14145287369513,-3.298445152708408
243.1018352931561,-366.0062571265517,-3.308393177255025
243.2929414317481,-365.87095213609217,-3.318340215947018
243.48397499122237,-365.7355379374161,-3.3282862657739045
243.67493591163236,-365.6000145656559,-3.3382313237251737
243.86582413304487,-365.4643820559771,-3.3481753867902913
244.0566395955401,-365.32864044357854,-3.3581184519587004
244.24738223921162,-365.1927897636917,-3.368060516219821
244.4380520041663,-365.0568300515813,-3.37800157656305
244.62864883052455,-364.9207613425453,-3.3879416299777643
244.8191726584201,-364.7845836719146,-3.3978806734533187
245.00962342800003,-364.64829707505305,-3.4078187039790486
245.20000107942496,-364.5119015873577,-3.4177557185442677
245.39030555286877,-364.3753972442587,-3.427691714138273
245.5805367885189,-364.2387840812189,-3.4376266877503405
245.77069472657618,-364.1020621337347,-3.4475606363697304
245.96077930725488,-363.9652314373354,-3.4574935569856846
246.1507904707827,-363.82829202758313,-3.4674254465874275
246.34072815740086,-363.6912439400733,-3.4773563021641682
246.53059230736397,-363.5540872104345,-3.487286120705099
246.72038286094008,-363.4168218743278,-3.497214899199399
246.9100997584108,-363.27944796744816,-3.5071426346362307
247.09974294007125,-363.14196552552295,-3.517069324004744
247.28931234622985,-363.0043745843129,-3.526994964294074
247.47880791720877,-362.86667517961166,-3.536919552493344
247.66822959334348,-362.728867347246,-3.546843085591664
247.8575773149831,-362.59095112307574,-3.5567655605781328
248.0468510224902,-362.45292654299374,-3.5666869744418377
248.23605065624085,-362.31479364292596,-3.5766073241718552
248.42517615662473,-362.1765524588313,-3.5865266067572517
248.61422746404492,-362.0382030267019,-3.596444819187084
248.80320451891822,-361.8997453825628,-3.6063619584503983
248.99210726167485,-361.7611795624721,-3.616278021536235
249.18093563275863,-361.622505602521,-3.626193005433624
249.36968957262698,-361.48372353883366,-3.6361069071315897
249.5583690217508,-361.3448334075675,-3.6460197236191476
249.7469739206146,-361.20583524491275,-3.655931451885309
249.93550420971653,-361.0667290870928,-3.6658420889190775
250.12395982956824,-360.92751497036414,-3.675751631709453
250.312340720695,-360.78819293101606,-3.685660077245431
250.50064682363572,-360.6487630053711,-3.6955674225160013
250.68887807894288,-360.5092252297848,-3.705473664510151
250.8770344271825,-360.36957964064567,-3.715378800216865
251.0651158089344,-360.22982627437534,-3.725282826625126
251.25312216479188,-360.0899651674285,-3.7351857407239146
251.44105343536185,-359.94999635629256,-3.7450875395022094
251.62890956126498,-359.8099198774885,-3.75498821994899
251.81669048313546,-359.66973576756976,-3.7648877790532342
252.00439614162119,-359.529444063123,-3.774786213803923
252.19202647738365,-359.38904480076815,-3.7846835211900363
252.37958143109813,-359.2485380171578,-3.794579698200557
252.5670609434535,-359.10792374897767,-3.8044747418244693
252.75446495515223,-358.9672020329465,-3.8143686490507616
252.94179340691056,-358.8263729058162,-3.8242614168684246
253.12904623945843,-358.6854364043713,-3.834153042266455
253.31622339353942,-358.5443925654295,-3.8440435222338514
253.50332480991082,-358.40324142584177,-3.8539328537596207
253.6903504293436,-358.26198302249173,-3.8638210338327728
253.87730019262253,-358.1206173922961,-3.8737080594423263
254.06417404054594,-357.9791445722045,-3.883593927577306
254.2509719139261,-357.8375645991996,-3.893478635226744
254.4376937535888,-357.69587751029707,-3.9033621793796813
254.62433950037368,-357.5540833425455,-3.913244557025166
254.81090909513415,-357.4121821330265,-3.9231257651522586
254.9974024787372,-357.2701739188546,-3.9330058007500273
255.18381959206386,-357.1280587371772,-3.9428846608075507
255.37016037600864,-356.9858366251748,-3.95276234231392
255.55642477148,-356.8435076200608,-3.9626388422582375
255.7426127194001,-356.7010717590817,-3.972514157629617
255.92872416070495,-356.5585290795165,-3.9823882854171853
256.1147590363442,-356.4158796186777,-3.992261222610084
256.3007172872815,-356.27312341391035,-4.002132966197469
256.4865988544942,-356.13026050259253,-4.012003513168509
256.67240367897347,-355.9872909221351,-4.021872860512388
256.8581317017243,-355.8442147099821,-4.031741005218308
257.0437828637655,-355.70103190361044,-4.041607944275485
257.2293571061297,-355.5577425405298,-4.051473674673154
257.4148543698635,-355.41434665828285,-4.061338193400568
257.60027459602713,-355.2708442944451,-4.071201497446995
257.78561772569486,-355.12723548662507,-4.081063583801725
257.97088369995475,-354.9835202724641,-4.090924449454065
258.1560724599087,-354.83969868963646,-4.100784091393344
258.34118394667263,-354.6957707758492,-4.110642506608912
258.5262181013762,-354.5517365688423,-4.120499692090137
258.71117486516295,-354.40759610638867,-4.130355644826411
258.8960541791904,-354.26334942629404,-4.140210361807149
259.08085598463,-354.118996566397,-4.150063840021789
259.26558022266704,-353.97453756456906,-4.1599160764597904
259.4502268345009,-353.82997245871445,-4.169767068110639
259.6347957613446,-353.6853012867704,-4.179616811963843
259.8192869444254,-353.54052408670674,-4.189465305008939
260.0037003249843,-353.3956408965266,-4.199312544235487
260.18803584427644,-353.2506517542654,-4.209158526633075
260.37229344357064,-353.1055566979917,-4.219003249191319
260.55647306415005,-352.9603557658068,-4.2288467088998605
260.7405746473115,-352.81504899584496,-4.23868890274837
260.9245981343661,-352.6696364262731,-4.248529827726549
261.1085434666386,-352.5241180952909,-4.258369480824126
261.29241058546813,-352.378494041131,-4.268207859030864
261.4761994322076,-352.2327643020586,-4.27804495933655
261.6599099482239,-352.08692891637213,-4.28788077873101
261.8435420748982,-351.94098792240226,-4.297715314204096
262.0270957536255,-351.79494135851286,-4.307548562745696
262.21057092581486,-351.6487892631005,-4.317380521345731
262.3939675328896,-351.50253167459425,-4.327211186994155
262.5772855162868,-351.3561686314562,-4.3370405566809564
262.7605248174579,-351.2097001721812,-4.34686862739616
262.94368537786823,-351.06312633529683,-4.356695396129824
263.12676713899737,-350.91644715936326,-4.366520859872045
263.3097700423388,-350.76966268297366,-4.376345015612955
263.49269402940035,-350.62277294475365,-4.386167860342724
263.6755390417038,-350.47577798336187,-4.395989391051559
263.8583050207852,-350.3286778374896,-4.405809604729706
264.04099190819466,-350.1814725458608,-4.415628498367452
264.22359964549634,-350.0341621472321,-4.425446068955119
264.40612817426876,-349.88674668039295,-4.435262313483071
264.5885774361045,-349.7392261841655,-4.445077228941717
264.7709473726104,-349.5916006974046,-4.4548908123215
264.9532379254074,-349.4438702589977,-4.464703060612909
265.1354490361305,-349.2960349078653,-4.474513970806476
265.31758064642935,-349.14809468296005,-4.484323539892772
265.4996326979673,-349.00004962326767,-4.4941317648624155
265.68160513242225,-348.8518997678065,-4.503938642706067
265.86349789148625,-348.7036451556275,-4.513744170414433
266.0453109168657,-348.55528582581434,-4.523548344978262
266.2270441502809,-348.40682181748326,-4.5333511633883505
266.4086975334668,-348.25825316978336,-4.543152622635543
266.5902710081725,-348.10957992189617,-4.55295271971073
266.77176451616134,-347.96080211303604,-4.562751451604845
266.953177999211,-347.81191978244993,-4.572548815308877
267.1345113991133,-347.66293296941745,-4.582344807813858
267.3157646576746,-347.5138417132507,-4.592139426110871
267.4969377167155,-347.3646460532947,-4.601932667191049
267.6780305180707,-347.2153460289268,-4.611724528045576
267.85904300358976,-347.0659416795572,-4.621515005665686
268.0399751151361,-346.9164330446285,-4.6313040970426655
268.22082679458765,-346.76682016361605,-4.641091799167851
268.4015979838368,-346.6171030760277,-4.650878109032634
268.5822886247902,-346.4672818214042,-4.660663023628459
268.7628986593689,-346.3173564393184,-4.6704465399468225
268.9434280295084,-346.16732696937623,-4.6802286549792775
269.12387667715865,-346.0171934512158,-4.690009365717432
269.3042445442839,-345.866955924508,-4.699788669152946
269.4845315728629,-345.7166144289563,-4.709566562277542
269.66473770488886,-345.56616900429674,-4.719343042082992
