jupiter_x,jupiter_y,jupiter_z
76.32039079046463,-314.55510223935903,-0.4008840940772733
76.7722816157397,-314.421585670166,-0.4115473778209646
77.22401024127055,-314.287404458656,-0.4222097916496593
77.675575677276,-314.1525587476804,-0.4328713128316624
78.12697693390405,-314.0170486815777,-0.44353191862753183
78.57821302123409,-313.8808744061749,-0.45419158629012435
79.0292829492791,-313.7440360687882,-0.4648502930646411
79.4801857279879,-313.606533818224,-0.4755080161886739
79.93092036724737,-313.4683678047798,-0.4861647328922511
80.38148587688461,-313.32953818024504,-0.4968204203978843
80.83188126666931,-313.1900450979019,-0.5074750559206145
81.28210554631583,-313.0498887125266,-0.5181286166680581
81.73215772548556,-312.9090691803898,-0.5287810798404555
82.18203681378908,-312.76758665925786,-0.5394324226307158
82.63174182078853,-312.6254413083935,-0.5500826222244654
