mars_x,mars_y,mars_z
-215.61253549459337,122.09603538807194,7.872741566515718
-216.5605100872594,120.44974303472607,7.861519888373718
-217.49454389034966,118.7956664297024,7.849793099869512
-218.4145799009504,117.13391323910565,7.837562059160703
-219.32056178635528,115.46459143966709,7.824827647353706
-220.21243388403437,113.78780931731218,7.811590768473198
-221.09014120164963,112.10367546576077,7.797852349433377
-221.95362941711744,110.41229878515865,7.7836133400110095
-222.80284487871836,108.71378848073986,7.768874712820268
-223.63773460525508,107.00825406151839,7.753637463289347
-224.45824628625826,105.2958053390087,7.737902609638841
-225.26432828224165,103.57655242597399,7.721671192861888
-226.05592962500572,101.85060573520101,7.704944276706065
-226.83300001799145,100.11807597830098,7.687722947657021
-227.5954898366838,98.37907416453508,7.670008314923847
-228.3433501290656,96.63371159966401,7.65180151042617
-229.0765326161225,94.88209988482043,7.633103688782964
-229.79498969239867,93.12435091540326,7.613916027303065
-230.49867442660468,91.36057687999313,7.594239725977386
-231.18754056227692,89.59089025928773,7.574076007472808
-231.8615425184898,87.81540382505631,7.55342611712777
-232.52063539062038,86.03423063911211,7.5322913229495
-233.16477495116658,84.24748405230201,7.510672915612927
-233.79391765061843,82.45527770351237,7.488572208461222
-234.40802061838374,80.65772551868967,7.465990537507979
-235.00704166376772,78.85494170987576,7.4429292614410345
-235.59093927700732,77.0470407742559,7.419389761627875
-236.15967263036057,75.23413749321915,7.395373442122678
-236.71320157925132,73.41634693142989,7.370881729674914
-237.2514866634695,71.59378443590948,7.345916073739555
-237.7744891084276,69.76656563512717,7.320477946488828
-238.28217082647305,67.93480643809899,7.29456884282554
-238.77449441825803,66.09862303349396,7.268190280397937
-239.25142317416544,64.25813188874635,7.241343799616093
-239.7129210757926,62.41344974917288,7.21403096366982
-240.1589527974926,60.56469363709419,7.186253358548073
-240.5894837079731,58.71198085095915,7.15801259305985
-241.00447987195406,56.855428964471166,7.129310298856561
-241.4039080518832,54.99515582571537,7.100148130455849
-241.78773570971092,53.131279556285634,7.070527765266868
-242.15593100872377,51.26391855041035,7.040450903616969
-242.50846281543792,49.39319147407588,7.009919268779803
-242.845300701552,47.519217264146576,6.978934607004812
-243.16641494595987,45.642115127480395,6.94749868754809
-243.4717765368241,43.76200454003883,6.915613302704594
-243.76135717370988,41.87900524599029,6.883280267841702
-244.03512926977973,39.993237256805635,6.850501421434069
-244.29306595404972,38.10482085034487,6.817278625099802
-244.53514107370685,36.21387656993395,6.7836137636378915
-244.76132919648845,34.320525223430444,6.7495087450669216
-244.97160561312322,32.42488788227709,6.714965500665015
-245.16594633983487,30.527085880542035,6.679985985011008
-245.3443281209076,28.627240813944706,6.644572176026837
-245.50672843131474,26.72547453886615,6.608726075021108
-245.6531254794096,24.82190917134269,6.572449706733865
-245.78349820967964,22.9166670860418,6.535745119382494
-245.89782630556317,21.009870915219015,6.498614384708798
-245.99609019232955,19.101643547654636,6.461059598027191
-246.07827104002246,17.192108127569156,6.423082878274009
-246.1443507664662,15.281388053516054,6.384686368057916
-246.19431204033572,13.36960697725079,6.345872233711398
-246.22813828428977,11.456888802574722,6.306642665343305
-246.24581367816762,9.543357684152637,6.266999876892426
-246.24732316224947,7.629138026302604,6.226946106182089
-246.2326524405803,5.714354481756811,6.186483614975723
-246.2017879843575,3.7991319503920695,6.145614689033388
-246.1547170353826,1.8835955779286262,6.104341638169231
-246.09142760957639,-0.0321292454040671,6.062666796309824
-246.0119085005586,-1.9479168862359764,6.020592521553369
-245.91614928329142,-3.863641469460858,5.97812119622974
-245.80414031778733,-5.779176879677744,5.9352552269613055
-245.67587275288113,-7.694396762670905,5.891997044724537
-245.53133853006636,-9.60917452692965,5.848349104912338
-245.3705303873961,-11.523383345209343,5.804313887397089
-245.1934418634481,-13.436896156135033,5.759893896594356
-245.0000673013544,-15.34958566584907,5.715091661527254
-244.79040185289531,-17.261324349704115,5.6699097358914194
-244.56444148265763,-19.171984454003,5.624350698120567
-244.32218297225702,-21.08143799778681,5.578417151452599
-244.06362392462495,-22.98955677467273,5.532111723996233
-243.7887627683593,-24.89621235474301,5.485437068798131
-243.4975987621393,-26.801276086486627,5.438395863910467
-243.19013199920366,-28.704619098795114,5.390990812458929
-242.86636341189316,-30.60611230301405,5.3432246427111165
-242.5262947762562,-32.5056263950518,5.295100108145274
-242.1699287167176,-34.40303185754696,5.246619987519353
-241.79726871081095,-36.298198962096194,5.197787084940353
-241.40831909397306,-38.19099777154394,5.148604229933905
-241.00308506440183,-40.081298142335626,5.099074277514058
-240.58157268797586,-41.96896972693605,5.049200108253222
-240.14378890323627,-43.85388197631445,4.99898462835225
-239.6897415264304,-45.73590414249796,4.948430769710582
-239.21943925661668,-47.6149052811952,4.897541489996445
-238.7328916808308,-49.49075425449149,4.846319772717035
-238.23010927931236,-51.36331973361753,4.794768627288658
-237.71110343079195,-53.23247020179314,4.742891089106776
-237.17588641783811,-55.098073957147925,4.690690219615906
-236.62447143226345,-56.95999911572037,4.638169106379339
-236.0568725805903,-58.81811361453742,4.585330863148618
-235.47310488957424,-60.67228521477591,4.532178629932744
-234.87318431178608,-62.522381505008106,4.47871557306702
-234.25712773125082,-64.36826990453268,4.4249448852815405
-233.62495296914392,-66.20981766679324,4.37086978576923
-232.97667878954337,-68.04689188288616,4.316493520253384
-232.31232490523777,-69.87935948515938,4.261819361054677
-231.63191198358908,-71.70708725090438,4.206850607157571
-230.9354616524499,-73.52994180614274,4.151590584276063
-230.222996506134,-75.34778962950969,4.096042644918724
-229.49454011144007,-77.16049705623597,4.040210168452972
-228.750117013727,-78.96793028223033,3.984096561168505
-227.98975274304084,-80.76995536826459,3.927705256339861
-227.2134738202918,-82.56643824426273,3.8710397142880115
-226.42130776348097,-84.35724471369659,3.8141034224409562
-225.61328309397516,-86.14224045808969,3.7568998953932313
-224.78942934282995,-87.92129104163129,3.6994326749642847
-223.94977705715883,-89.69426191590269,3.641705330255642
-223.09435780654795,-91.46101842471766,3.5837214577067975
-222.22320418951574,-93.22142580907928,3.5254846811497704
-221.33634984001537,-94.97534921225474,3.4669986518622435
-220.43382943397972,-96.72265368497058,3.40826704861923
-219.51567869590738,-98.4632041907301,3.3492935777431776
-218.581934405488,-100.19686561125526,3.2900819731524567
-217.63263440426675,-101.92350275205479,3.2306359964081444
-216.66781760234522,-103.64298034812083,3.1709594367590332
-215.68752398511847,-105.35516306975607,3.111056111184787
-214.69179462004632,-107.05991552853354,3.050929864437166
-213.68067166345725,-108.75710228339108,2.990584569079234
-212.65419836738377,-110.44658784686257,2.9300241255224795
-211.6124190864275,-112.1282366914481,2.869252462061748
-210.55537928465228,-113.8019132561252,2.8082735349079138
-209.48312554250364,-115.46748195300322,2.7470913282181977
-208.3957055637532,-117.12480717412296,2.6857098541240485
-207.2931681824658,-118.77375329840386,2.6241331527564857
-206.17556336998788,-120.41418469874061,2.562365292268826
-205.04294224195522,-122.04596574925175,2.500410368856693
-203.89535706531785,-123.66896083268188,2.438272506775222
-202.73286126538056,-125.28303434796004,2.375955858353356
-201.55550943285672,-126.88805071791639,2.3134646040051563
-200.36335733093338,-128.48387439715896,2.2508029522380077
-199.15646190234548,-130.07036988011305,2.1879751396576386
-197.93488127645705,-131.64740170922514,2.124985430969854
-196.69867477634708,-133.2148344833335,2.0618381189788755
-195.44790292589758,-134.77253286620757,1.9985375245821873
-194.18262745688173,-136.32036159525848,1.9350879967617978
-192.9029113160493,-137.8581854904223,1.8714939125717955
-191.60881867220704,-139.38586946321863,1.8077596771221063
-190.30041492329133,-140.90327852598628,1.7438897235583406
-188.97776670343052,-142.41027780129832,1.6798885130376215
-187.64094188999414,-143.9067325315582,1.6157605347002901
-186.29000961062613,-145.39250808877958,1.551510305637371
-184.9250402502593,-146.86746998455115,1.4871423708536897
-183.546105458108,-148.33148388018913,1.4226613032265343
-182.1532781546363,-149.78441559707886,1.3580717034597383
-180.7466325384978,-151.2261311272079,1.2933782000330787
-179.32624409344507,-152.6564966438922,1.228585449146871
-177.8921895952043,-154.07537851269737,1.1636981346616444
-176.4445471183126,-155.4826433025569,1.0987209680327785
-174.98339604291448,-156.87815779708956,1.0336586882399872
-173.5088170615135,-158.26178900611686,0.9685160617115238
-172.02089218567627,-159.63340417738328,0.903297882242988
-170.51970475268462,-160.99287080848046,0.8380089709106107
-169.0053394321325,-162.3400566589774,0.7726541759788899
-167.47788223246343,-163.67482976275792,0.7072383728024487
-165.93742050744524,-164.99705844056746,0.6417664637219866
-164.38404296257738,-166.3066113127703,0.576243377954188
-162.81783966142729,-167.6033573123196,0.5106740714754561
-161.23890203189148,-168.88716569794065,0.445063526899333
-159.64732287237712,-170.15790606752984,0.3794167533474668
-158.04319635789977,-171.4154483717701,0.31373878631398644
-156.42661804609304,-172.65966292796466,0.24803468752314264
-154.7976848831256,-173.89042043408998,0.18230954478007247
-153.15649520952107,-175.10759198306977,0.11656847181454606
-151.5031487658761,-176.31104907727084,0.05081660811755268
-149.8377466984723,-177.50066364322186,-0.014940881229415318
-148.16039156477675,-178.67630804655667,-0.08069880573252226
-146.4711873388266,-179.83785510718252,-0.14645194967133376
-144.77023941649287,-180.98517811467494,-0.21219507229228632
-143.05765462061825,-182.11815084389903,-0.27792290801002234
-141.33354120602405,-183.23664757085913,-0.3436301666167304
-139.5980088643809,-184.34054308877677,-0.40931153349962934
-137.8511687289381,-185.4297127243976,-0.47496166986673705
-136.09313337910635,-186.50403235452842,-0.5405752129810625
-134.3240168448884,-187.56337842280368,-0.6061467764033602
-132.54393461115188,-188.6076279566829,-0.6716709502435878
-130.75300362173908,-189.63665858467843,-0.7371423014212056
-128.9513422834079,-190.65034855381407,-0.8025553739344581
-127.13907046959805,-191.64857674731434,-0.867904689138778
-125.31630952401694,-192.63122270252464,-0.9331847460344522
-123.48318226403906,-193.59816662906184,-0.9983900215636884
-121.6398129839132,-194.54928942719496,-1.063514970917225
-119.78632745777118,-195.4844727064559,-1.1285540278506194
-117.92285294243194,-196.40359880447917,-1.193501605010358
-116.04951817999513,-197.3065508060704,-1.2583520942699211
-114.1664534002174,-198.19321256250257,-1.3230998670759444
-112.27379032266548,-199.0634687110392,-1.387739274804611
-110.37166215863941,-199.9172046946834,-1.45226464912841
-108.46020361285949,-200.75430678215145,-1.516670302393395
-106.53955088491037,-201.5746620880701,-1.5809505280070795
-104.60984167043584,-202.37815859339523,-1.645099600837092
-102.67121516207727,-203.16468516605136,-1.709111777620729
-100.72381205014952,-203.93413158178916,-1.7729812973855308
-98.76777452304701,-204.68638854525977,-1.836702381881002
-96.80324626737352,-205.4213477113038,-1.9002692360216067
-94.83037246778862,-206.13890170645226,-1.9636760483411562
-92.84929980656392,-206.83894415063764,-2.0269169914587075
-90.86017646284209,-207.52136967911193,-2.089986222556093
-88.86315211159175,-208.18607396456963,-2.1528778838671867
-86.85837792225115,-208.83295373947186,-2.2155861031790325
-84.84600655705346,-209.46190681856928,-2.2781049943449228
-82.8261921690268,-210.07283212161997,-2.3404286578095483
-80.7990903996617,-210.66562969629922,-2.4025511811463125
-78.76485837623889,-211.2402007412971,-2.46446663960691
-76.7236547088103,-211.79644762960015,-2.526169096683262
-74.67563948682601,-212.33427393195328,-2.5876526046819057
-72.62097427540006,-212.85358444049714,-2.648911205310912
-70.55982211120781,-213.35428519257687,-2.7099389302794292
-68.4923474980078,-213.83628349471755,-2.7707298019099262
-66.41871640178076,-214.2994879467608,-2.8312778337632034
-64.33909624547864,-214.74380846615836,-2.8915770312762543
-62.25365590337665,-215.16915631241667,-2.951621392413035
-60.16256569502087,-215.57544411168703,-3.0114049083282106
-58.06599737876462,-215.9625858814957,-3.070921564043924
-55.96412414488629,-216.33049705560776,-3.1301653391396425
-53.85712060828175,-216.679094509019,-3.1891302084551323
-51.745162800724245,-217.00829658306859,-3.2478101428065878
-49.628428162684955,-217.3180231106669,-3.3061991097159495
-47.50709553470725,-217.60819544163064,-3.3642910741534418
-45.38134514832789,-217.8787364681188,-3.4220799992933393
-43.2513586165385,-218.12957065016178,-3.479559847282976
-41.11731892378056,-218.36062404127625,-3.536724580024999
-38.979410415467406,-218.57182431415774,-3.593568159972866
-36.83781878702685,-218.76310078644292,-3.6500845509395696
-34.69273107245787,-218.93438444653341,-3.706267718919572
-32.54433563239537,-219.08560797947214,-3.762111632923927
-30.392822141676568,-219.21670579286393,-3.8176102658285447
-28.238381576403274,-219.32761404283076,-3.8727575952355684
-26.081206200493988,-219.4182706599929,-3.927547604347804
-23.921489551720125,-219.48861537546588,-3.981974282856142
-21.759426427220795,-219.53858974686352,-4.036031627839914
-19.59521286849066,-219.5681371842975,-4.089713644680091
-17.429046145835592,-219.57720297636268,-4.143014347985257
-15.261124742291058,-219.5657343160976,-4.19592776253024
-13.09164833699827,-219.53368032690983,-4.248447924207317
-10.920817788033382,-219.4809920884547,-4.300568880989868
-8.748835114685223,-219.4076226624565,-4.352284693908345
-6.575903479177219,-219.3135271184605,-4.403589438038453
-4.402227167829419,-219.198662559504,-4.4544772035013604
-2.228011571656718,-219.06298814769482,-4.504942096475812
-0.053463166399672295,-218.9064651296848,-4.554978240221966
2.1212105080155115,-218.7290568620257,-4.604579776116784
4.29580086859095,-218.53072883639567,-4.6537408647007865
6.470098310947898,-218.31144870468253,-4.702455686735972
8.643892231597002,-218.0711863039117,-4.750718444274693
10.816971050790327,-217.8099136810049,-4.798523361739278
12.989122235957176,-217.5276051173566,-4.845864687012146
15.160132325725433,-217.22423715321455,-4.892736692536192
17.329786954529855,-216.8997886118503,-4.939133676425173
19.497870877808406,-216.55424062350644,-4.985049963583838
21.664167997787406,-216.18757664910535,-5.0304799068375115
23.828461389855924,-215.79978250370627,-5.075417888070853
25.990533329529477,-215.39084637969538,-5.119858319375482
28.15016532000283,-214.9607588696948,-5.163795644206149
30.307138120291178,-214.5095129891754,-5.2072243385451396
32.46123177395873,-214.03710419875847,-5.25013891207456
34.61222563843333,-213.54353042619198,-5.292533909356165
36.759898414905265,-213.02879208798493,-5.334403911018361
38.90402817880819,-212.49289211068577,-5.375743534950013
41.04439241087943,-211.93583595178882,-5.416547437500674
43.18076802879686,-211.3576316202536,-5.4568103146868445
45.31293141938878,-210.75828969662115,-5.4965269034038515
47.44065847141309,-210.13782335271205,-5.53569198264294
49.56372460890145,-209.49624837089038,-5.574300374713149
51.68190482506381,-208.833583162878,-5.612346946467521
53.7949737167481,-208.14984878810316,-5.649826610533225
55.90270551944963,-207.445068971568,-5.686734326545106
58.00487414286419,-206.7192701212192,-5.723065102382201
60.10125320697832,-205.97248134480597,-5.7588139954067294
62.1916160786899,-205.2047344662097,-5.793976113705074
64.27573590895165,-204.41606404123,-5.8285466173302085
66.35338567042967,-203.60650737281114,-5.86252071954509
68.42433819566864,-202.77610452569405,-5.895893688066424
70.48836621575475,-201.92489834047802,-5.928660846308296
72.5452423994672,-201.05293444707692,-5.960817574625064
74.59473939290805,-200.16026127755552,-5.99235931155296
76.6366298596004,-199.24693007832968,-6.023281555049791
78.67068652104365,-198.3129949217169,-6.0535798637321605
80.69668219771464,-197.35851271682128,-6.0832498581095695
82.71438985050251,-196.38354321973935,-6.112287221814809
84.7235826225653,-195.38814904307125,-6.1406877028300055
86.72403388159462,-194.37239566472422,-6.168447114707678
88.7155172624756,-193.33635143599312,-6.195561337786198
90.69780671032795,-192.2800875889052,-6.222026320398981
92.67067652391366,-191.2036782428142,-6.247838080076789
94.63390139939659,-190.10720041023185,-6.272992704742485
96.58725647443873,-188.9907340018823,-6.297486353897591
98.53051737261714,-187.8543618309671,-6.32131525980002
100.4634602481457,-186.69816961662823,-6.344475728632304
102.38586183088483,-185.52224598659663,-6.366964141659702
104.2974994716225,-184.32668247901435,-6.388776956377517
106.19815118760876,-183.11157354341904,-6.409910707646992
108.08759570832653,-181.87701654087897,-6.430362008819139
109.96561252148018,-180.6231117432684,-6.45012755284586
111.83198191918353,-179.34996233167286,-6.469204113377723
113.68648504432859,-178.05767439391423,-6.487588545847754
115.52890393711573,-176.7463569211867,-6.50527778854062
117.35902158172571,-175.41612180379448,-6.522268863646548
119.17662195311411,-174.06708382598302,-6.538558878299376
120.98149006390747,-172.69936065985632,-6.554145025598087
122.77341201138105,-171.3130728583727,-6.5690245856111815
124.55217502449734,-169.90834384741285,-6.583194926363291
126.31756751098399,-168.48529991691444,-6.596653504803368
128.06937910442997,-167.044070211067,-6.609397867753837
129.80740071137825,-165.58478671756362,-6.621425652840075
131.53142455839279,-164.10758425590424,-6.632734589399576
133.24124423907767,-162.61260046474783,-6.643322499370201
134.93665476102618,-161.0999757883104,-6.653187298156859
136.6174525926762,-159.56985346180616,-6.662326995476017
138.28343571005001,-158.0223794959309,-6.670739696177417
139.9344036433545,-156.45770266038616,-6.678423601042401
141.57015752341854,-154.87597446644435,-6.685377007558233
143.19050012794457,-153.27734914855387,-6.691598310667833
144.79523592754984,-151.66198364498703,-6.697086003494347
146.38417113157413,-150.03003757753066,-6.701838678039987
147.95711373363022,-148.38167323022248,-6.70585502585858
149.5138735568727,-146.7170555271357,-6.709133838701279
151.05426229896167,-145.03635200921593,-6.711674009134935
152.5780935766969,-143.33973281017367,-6.713474531132597
154.08518297029931,-141.62737063143814,-6.714534500635649
155.5753480673153,-139.8994407161774,-6.714853116087115
157.04840850612018,-138.15612082239113,-6.714429678935671
158.50418601899753,-136.39759119508318,-6.713263594109919
159.94250447477046,-134.62403453752077,-6.711354370462494
161.36318992096145,-132.8356359815896,-6.708701621183624
162.76607062545793,-131.03258305725296,-6.705305064183727
164.15097711765995,-129.21506566112475,-6.70116452244471
165.5177422290877,-127.38327602416676,-6.696279924339604
166.86620113342605,-125.5374086785213,-6.690651303920233
168.19619138598375,-123.67766042349041,-6.684278801172596
169.50755296254547,-121.80423029067438,-6.677162662239691
170.80012829759474,-119.9173195082825,-6.669303239611527
172.07376232188673,-118.0171314646294,-6.66070099228208
173.32830249934963,-116.10387167083148,-6.6513564858729755
174.56359886329395,-114.17774772271852,-6.64127039272372
175.77950405190958,-112.2389692619755,-6.630443491948299
176.97587334303094,-110.28774793653123,-6.618876669458004
178.15256468815065,-108.32429736021047,-6.606570917950361
179.30943874566248,-106.34883307166649,-6.593527336864061
180.44635891331603,-104.3615724926127,-6.579747132299834
181.5631913598642,-102.36273488537097,-6.5652316169071785
182.65980505588652,-100.35254130975638,-6.5499822097369576
183.7360718037715,-98.33121457931747,-6.5340004360598405
184.79186626684125,-96.2989792169522,-6.517287927150602
185.8270659976032,-94.25606140992015,-6.4998464200383435
186.84155146511313,-92.20268896427189,-6.481677757222681
187.83520608143496,-90.13909125871697,-6.462783886356016
188.8079162271841,-88.06549919795263,-6.443166859891992
189.75957127614,-85.98214516547503,-6.422828834700268
190.69006361891581,-83.88926297589619,-6.401772071647802
191.59928868567283,-81.7870878267894,-6.379998935146795
192.4871449678688,-79.6758562500865,-6.357511892669545
193.35353403902897,-77.55580606305091,-6.334313514230403
194.19836057452972,-75.4271763188501,-6.310406471835126
195.02153237038644,-73.29020725675225,-6.285793538897887
195.82296036103594,-71.14514025197123,-6.260477589626245
196.60255863610627,-68.99221776518472,-6.234461598374403
197.36024445616655,-66.83168329175093,-6.20774863896511
198.0959382674507,-64.66378131064833,-6.180341883980548
198.80956371554876,-62.48875723316436,-6.152244604022633
199.50104765806205,-60.306857351358275,-6.123460166943111
200.17032017621636,-58.11832878632385,-6.093992037043886
200.81731458543146,-55.92341943627751,-6.063843774248066
201.4419674448429,-53.722377924497735,-6.033019033242157
202.04421856577474,-51.51545354714146,-6.001521562589946
202.62401101916186,-49.30289622096333,-5.969355203818558
203.1812911419211,-47.08495643096353,-5.9365238904772575
203.71600854227142,-44.861885177989954,-5.903031647169533
204.22811610400427,-42.633933926320324,-5.868882588559049
204.71756998970505,-40.40135455124986,-5.834080918350051
205.18432964292845,-38.164399286709646,-5.798630928242854
205.62835778933035,-35.9233206729411,-5.762536996864994
206.04962043676022,-33.67837150425134,-5.725803588678685
206.44808687431816,-31.429804776874214,-5.688435252865207
206.82372967038205,-29.177873636961476,-5.650436622186847
207.17652466961084,-26.922831328728325,-5.611812411827038
207.50645098893074,-24.664931142777398,-5.572567418209317
207.81349101251175,-22.404426364624978,-5.532706517795772
208.09763038574317,-20.141570223453027,-5.492234665865625
208.35885800821634,-17.876615841110365,-5.451156895274635
208.59716602572504,-15.609816181386117,-5.409478315196021
208.8125498212928,-13.341423999578206,-5.367204109843597
209.00500800523872,-11.07169179237928,-5.32433953717788
209.17454240429177,-8.800871748102233,-5.280889927595886
209.32115804976667,-6.529215697266886,-5.236860682605374
209.4448631648123,-4.256975063569043,-5.192257273484312
209.54566915074588,-1.984400815252681,-5.147085239926301
209.6235905724863,0.28825658309454477,-5.101350188672745
209.67864514309935,2.560747218302723,-5.05505779213252
209.71085370746994,4.832821775918815,-5.008213786989907
209.72024022511533,7.104231587024793,-4.960823972801548
209.70683175215459,9.374728674556598,-4.912894210583183
209.67065842244952,11.644065799106269,-4.86443042138692
209.61175342793362,13.911996504190101,-4.815438584869794
209.53015299814456,16.17827516096629,-4.7659247378543625
209.42589637897748,18.44265701238594,-4.715894972882079
209.29902581067603,20.70489821676207,-4.665355436760187
209.14958650507856,22.96475589074154,-4.614312329102881
208.9776266221371,25.221988151665673,-4.562771900867449
208.78319724572773,27.47635415930567,-4.5107404528861546
208.56635235876948,29.727614156959692,-4.458224334394551
208.32714881767185,31.975529511898884,-4.405229941556968
208.06564632612853,34.219862755150366,-4.351763715989875
207.78190740827705,36.46037762060572,-4.297832143283826
207.47599738124293,38.69683908344407,-4.243441751524677
207.14798432708855,40.929013397859535,-4.188599109814783
206.79793906418553,43.156668134083354,-4.133310826794834
206.42593511803037,45.37957221469159,-4.077583549167015
206.03204869152364,47.597495950189995,-4.021423960220143
205.61635863473197,49.81021107386804,-3.9648387783574486
205.17894641415265,52.01749077591494,-3.9078347556276127
204.7198960815017,54.21910973679082,-3.8504186762597246
204.23929424204437,56.41484415984707,-3.792597355202753
203.73723002248852,58.60447180319018,-3.7343776366701467
203.21379503846117,60.78777201078423,-3.675766392690159
202.66908336158758,62.964525742787536,-3.616770521662479
202.10319148619323,65.13451560511969,-3.557396946921735
201.51621829564857,67.2975258782557,-3.4976526153084277
200.90826502837595,69.45334254524458,-3.437544495747841
200.2794352435392,71.60175331895014,-3.3770795778374474
199.62983478643466,73.74254766851233,-3.3162648704433377
198.95957175360348,75.87551684502816,-3.2551074003061675
198.26875645768501,78.0004539064515,-3.193614210657107
197.5575013920296,80.1171537417118,-3.1317923598442707
196.82592119509067,82.22541309405207,-3.069648919970085
196.07413261461434,84.32503058358701,-3.007190975540034
195.3022544716458,86.41580672908285,-2.9444256221232163
194.51040762437037,88.49754396896068,-2.881359965025119
193.698714931808,90.57004668152567,-2.818001117973023
192.8673012173791,92.63312120442485,-2.7543562018144034
192.0162932323591,94.68657585333682,-2.690432343228713
191.14581961924014,96.73022093989695,-2.6262366734528904
190.25601087501636,98.76386878886218,-2.5617763270209393
189.3469993144103,100.7873337545199,-2.497058440517897
188.4189190330571,102.80043223634578,-2.4320901513485063
187.47190587066274,104.80298269391568,-2.3668785965208854
186.50609737415303,106.79480566107743,-2.3014309114454683
185.5216327608284,108.77572375938838,-2.235754228749491
184.5186528815413,110.74556171082477,-2.1698556771072632
183.49730018390989,112.70414634977003,-2.1037423800864703
182.45771867558466,114.65130663428856,-2.0374214550107217
181.4000538875813,116.58687365669235,-1.97090001183855
180.32445283769474,118.51068065340806,-1.9041851520590625
179.2310639940083,120.4225630141523,-1.837283967604413
178.12003723851151,122.32235829042313,-1.770203539779269
176.99152383083972,124.20990620331624,-1.7029509382074166
175.84567637214883,126.0850486506744,-1.635533219795647
174.6826487691374,127.94762971357872,-1.5679574277150448
173.5025961982285,129.7974956621911,-1.500230590399793
172.3056750699236,131.6344949609568,-1.4323597205635883
171.09204299333916,133.45847827317675,-1.3643518142337565
169.86185874093815,135.26929846495895,-1.2962138498031368
168.61528221346654,137.06681060855902,-1.2279527870997995
167.35247440510608,138.85087198511962,-1.1595755664746403
166.0735973688525,140.62134208681883,-1.091089107906895
164.77881418212988,142.37808261843762,-1.0225003101275896
163.46828891265042,144.12095749835723,-0.9538160497609504
162.14218658452808,145.849832858996,-0.8850431804837708
160.80067314465592,147.56457704669708,-0.8161885322027305
159.44391542935486,149.26506062107725,-0.7472589102496507
158.0720811313022,150.95115635384747,-0.678261094594666
156.6853387667479,152.62273922711645,-0.609201839077276
155.2838576430256,154.2796864311872,-0.5400878706552475
153.8678078263664,155.9218773618584,-0.47092588867132307
152.43736011002107,157.54919361724066,-0.40172256413769286
150.9926859826985,159.16151899409883,-0.3324845390381834
149.53395759732535,160.7587394837309,-0.2632184256481072
148.0613477401333,162.34074326739463,-0.19393080587171166
146.57502980007953,163.9074207112918,-0.12462823059715142
145.07517773860437,165.45866436112118,-0.05531721906888712
143.5619660597315,166.9943689362112,0.013995741722609385
142.03556978051458,168.51443132324195,0.08330419763399068
140.496164401834,170.01875056956843,0.1526017279451807
138.94392587954735,171.50722787615567,0.22188194591872026
137.37903059599756,172.97976659013653,0.2911384993425034
135.80165533188088,174.43627219700366,0.36036507105609156
134.21197723847934,175.8766523124467,0.4295553794607779
132.61017381025962,177.30081667384562,0.498703179013559
130.99642285784182,178.70867713143085,0.5678022607051564
129.37090248134035,180.10014763912142,0.6368464525222219
127.73379104407968,181.47514424505053,0.7058296198938632
126.0852671466864,182.83358508178966,0.7747456661226261
124.42550960155963,184.17539035628087,0.8435885328000872
122.75469740772085,185.5004823394872,0.9123522002072135
121.07300972604435,186.8087853557714,0.9810306876996632
119.38062585486887,188.10022577201235,1.0496180540782065
117.67772520599122,189.3747319864694,1.1181083979444573
115.964487281042,190.63223441740342,1.1864958580421097
114.2410916482434,191.87266549146497,1.2547746135838787
112.5077179195495,193.09595963185856,1.3229388845643488
110.76454572816813,194.3020532462923,1.3909829320589362
109.01175470646433,195.4908847147223,1.4589010585091684
107.2495244642444,196.66239437690083,1.5266876079944987
105.4780345674202,197.81652451973716,1.5943369664908544
103.69746451705217,198.95321936447982,1.6618435621161394
101.90799372877026,200.0724250537296,1.7292018653628962
100.10980151257151,201.17408963829058,1.7964063893183455
98.30306705299246,202.2581630638691,1.8634516898720128
96.48796938965533,203.32459715762766,1.930332365911156
94.66468739818566,204.37334561460304,1.9970430595042101
92.83339977149997,205.40436398399552,2.0635784560724635
90.994285001461,206.41760965533794,2.129933284550175
89.14752136089884,207.41304184455186,2.196102317533356
87.29328688599522,208.39062157989838,2.26208037141742
85.43175935902886,209.35031168783138,2.327862306523929
83.56311629147922,210.29207677876002,2.3934430272166334
81.68753490748611,211.21588323272786,2.4588174820070328
79.8051921276623,212.12169918501576,2.5239806636496667
77.91626455325645,213.00949451167466,2.5889276092273437
76.02092845066345,213.87924081499605,2.653653400226524
74.11935973627885,214.7309114089257,2.7181531626030715
72.21173396169478,215.5644813044273,2.782422066838571
70.29822629923365,216.37992719480266,2.846455327987437
68.3790115278168,217.1772274409742,2.910248205715005
66.45426401916457,217.9563620567354,2.973796004326831
64.52415772432428,218.7173126939759,3.037094072789376
62.58886616052297,219.46006262788597,3.100137804742316
60.64856239834105,220.18459674214657,3.162922638502644
58.703419049203504,220.8909015141099,3.2254440570607894
56.75360825318491,221.5789649999763,3.287697588068944
54.79930166712461,222.2487768199716,3.349678803821789
52.840670453048354,222.90032814353103,3.41138332122983
50.87788526689258,223.53361167449395,3.4728068017855165
48.911116247527524,224.14862163631386,3.533944951522355
46.94053300607549,224.7453537572888,3.594793520967197
44.96630461552009,225.32380525581618,3.655348305085887
42.988599600602875,225.8839748256769,3.715605143222465
41.0075859280033,226.4258626213517,3.7755599190320983
39.02343099679802,226.9494702433756,3.835208560407931
37.036301629195634,227.45480072373257,3.8945470394020276
